id,kind,label,organism
M4-FUNG-0018:S005,SOURCE,Metabolite diversity in the plant pathogen Alternaria brassicicola: factors affe,
M4-FUNG-0019:S001,SOURCE,MIBiG BGC0000048.3,
M4-FUNG-0019:S002,SOURCE,A polyketide synthase gene required for biosynthesis of the aflatoxin-like toxin,
M4-FUNG-0019:S006,SOURCE,The Genomes of the Fungal Plant Pathogens Cladosporium fulvum and Dothistroma se,
M4-FUNG-0019:S008,SOURCE,Dothistromin toxin is a virulence factor in dothistroma needle blight of pines,
M4-FUNG-0019:S003,SOURCE,"Dothistroma pini, a forest pathogen, contains homologs of aflatoxin biosynthetic",
M4-FUNG-0019:S004,SOURCE,Fragmentation of an aflatoxin-like gene cluster in a forest pathogen,
M4-FUNG-0019:S005,SOURCE,Early expression of aflatoxin-like dothistromin genes in the forest pathogen Dot,
M4-FUNG-0019:S007,SOURCE,Dothistromin genes at multiple separate loci are regulated by AflR,
M4-FUNG-0019:S009,SOURCE,LaeA negatively regulates dothistromin production in the pine needle pathogen Do,
M4-FUNG-0019:S010,SOURCE,Chromatin-level regulation of the fragmented dothistromin gene cluster in the fo,
M4-FUNG-0019:S013,SOURCE,NCBI/UniProt taxonomy — Dothistroma septosporum NZE10,
M4-FUNG-0019:S012,SOURCE,Reduced Virulence of an Introduced Forest Pathogen over 50 Years,
M4-FUNG-0019:S011,SOURCE,Functional analysis of a putative Dothistromin toxin MFS transporter gene,
M4-FUNG-0019:S014,SOURCE,Targeted Gene Mutations in the Forest Pathogen Dothistroma septosporum Using CRI,
M4-FUNG-0020:S001,SOURCE,MIBiG BGC0000057,
M4-FUNG-0020:S003,SOURCE,Molecular genetic analysis of the orsellinic acid/F9775 gene cluster of Aspergil,
M4-FUNG-0020:S002,SOURCE,NCBI taxonomy / A. nidulans FGSC A4,
M4-FUNG-0020:S004,SOURCE,Intimate bacterial–fungal interaction triggers biosynthesis of archetypal polyke,
M4-FUNG-0020:S005,SOURCE,Chromatin-level regulation of biosynthetic gene clusters,
M4-FUNG-0020:S006,SOURCE,Bacteria-induced natural product formation in Aspergillus nidulans requires Saga,
M4-FUNG-0020:S007,SOURCE,VeA and MvlA repression of the cryptic orsellinic acid gene cluster in Aspergill,
M4-FUNG-0020:S009,SOURCE,Methyltransferase CclA-dependent control of secondary metabolite gene clusters a,
M4-FUNG-0021:S001,SOURCE,MIBiG BGC0000062.4,
M4-FUNG-0021:S003,SOURCE,A polyketide synthase gene required for biosynthesis of fumonisin mycotoxins in ,
M4-FUNG-0021:S002,SOURCE,Fusarium verticillioides FGSC 7600 / M3125,
M4-FUNG-0021:S005,SOURCE,The Fusarium verticillioides FUM gene cluster encodes a Zn(II)2Cys6 protein that,
M4-FUNG-0021:S004,SOURCE,FUM1—A gene required for fumonisin biosynthesis but not for maize ear rot and ea,
M4-FUNG-0021:S006,SOURCE,Determining the biosynthetic sequence in the early steps of the fumonisin pathwa,
M4-FUNG-0021:S007,SOURCE,Deletion analysis of FUM genes involved in tricarballylic ester formation during,
M4-FUNG-0021:S008,SOURCE,Self-Protection against the Sphingolipid Biosynthesis Inhibitor Fumonisin B1 Is ,
M4-FUNG-0021:S009,SOURCE,The palmitoyl-CoA ligase Fum16 is part of a Fusarium verticillioides fumonisin s,
M4-FUNG-0021:S010,SOURCE,"Fusarium verticillioides: advancements in understanding toxicity, virulence, and",
M4-FUNG-0021:S011,SOURCE,"Gibberella moniliformis fumonisin biosynthetic gene cluster, complete sequence",
M4-FUNG-0021:S012,SOURCE,Fumonisin production in the maize pathogen Fusarium verticillioides: genetic bas,
M4-FUNG-0021:S022,SOURCE,Transformation-mediated complementation of a FUM gene cluster deletion in Fusari,
M4-FUNG-0021:S013,SOURCE,Transcription of genes in the biosynthetic pathway for fumonisin mycotoxins is e,
M4-FUNG-0021:S014,SOURCE,"Integrating toxin gene expression, growth and fumonisin B1/B2 production under d",
M4-FUNG-0021:S015,SOURCE,Vacuole proteins with optimized microtubule assembly are required for Fum1 prote,
M4-FUNG-0021:S016,SOURCE,Co-expression of 15 contiguous genes delineates a fumonisin biosynthetic gene cl,
M4-FUNG-0021:S017,SOURCE,Identification of early fumonisin biosynthetic intermediates by inactivation of ,
M4-FUNG-0021:S018,SOURCE,FUM13 encodes a short-chain dehydrogenase/reductase required for C-3 carbonyl re,
M4-FUNG-0021:S019,SOURCE,A fumonisin biosynthetic gene cluster in Fusarium oxysporum strain O-1890 and th,
M4-FUNG-0021:S020,SOURCE,Genetic and biochemical aspects of fumonisin production,
M4-FUNG-0021:S021,SOURCE,A bidomain nonribosomal peptide synthetase encoded by FUM14 catalyzes formation ,
M4-FUNG-0022:S001,SOURCE,MIBiG BGC0000063.3,
M4-FUNG-0022:S003,SOURCE,A fumonisin biosynthetic gene cluster in Fusarium oxysporum strain O-1890 and th,
M4-FUNG-0022:S002,SOURCE,NCBI Taxonomy — Fusarium oxysporum,
M4-FUNG-0022:S004,SOURCE,Distribution and shared evolutionary history of the Fumonisin and AAL toxin bios,
M4-FUNG-0022:S005,SOURCE,A two-locus DNA sequence database for typing plant and human pathogens within th,
M4-FUNG-0022:S006,SOURCE,"Birth, death and horizontal transfer of the fumonisin biosynthetic gene cluster ",
M4-FUNG-0022:S007,SOURCE,Genome sequences of members of the Fusarium oxysporum species complex,
M4-FUNG-0022:S008,SOURCE,Isolation and characterization of two new type C fumonisins produced by Fusarium,
M4-FUNG-0023:S001,SOURCE,MIBiG BGC0000064.4,
M4-FUNG-0023:S002,SOURCE,Fusarin C Biosynthesis in Fusarium moniliforme and Fusarium venenatum,
M4-FUNG-0023:S003,SOURCE,Genetic Manipulation of the Fusarium fujikuroi Fusarin Gene Cluster Yields Insig,
M4-FUNG-0023:S004,SOURCE,"Identification and Regulation of fusA, the Polyketide Synthase Gene Responsible ",
M4-FUNG-0023:S005,SOURCE,Chemistry & Biology fusarin pathway figure/results record,
M4-FUNG-0023:S006,SOURCE,Deciphering the Cryptic Genome: Genome-wide Analyses of the Rice Pathogen Fusari,
M4-FUNG-0023:S011,SOURCE,NCBI Taxonomy — Fusarium verticillioides,
M4-FUNG-0023:S012,SOURCE,Fusarin C acts like an estrogenic agonist and stimulates breast cancer cells in ,
M4-FUNG-0023:S007,SOURCE,"Identification of gene clusters associated with fusaric acid, fusarin, and perit",
M4-FUNG-0023:S013,SOURCE,Genome-Wide Characterization Reveals Variation Potentially Associated with Patho,
M4-FUNG-0023:S010,SOURCE,Structure Elucidation of New Fusarins Revealing Insights in the Rearrangement Me,
M4-FUNG-0023:S009,SOURCE,PubChem — Fusarin C,
M4-FUNG-0023:S008,SOURCE,Metabolome and Transcriptome of the Interaction between Ustilago maydis and Fusa,
M4-FUNG-0023:S014,SOURCE,"Three Genes Involved in Different Signaling Pathways, carS, wcoA, and acyA, Part",
M4-FUNG-0023:S015,SOURCE,"FvSTUA is a Key Regulator of Sporulation, Toxin Synthesis, and Virulence in Fusa",
M4-FUNG-0024:S001,SOURCE,MIBiG BGC0000070.5,
M4-FUNG-0024:S003,SOURCE,Identification of the Viridicatumtoxin and Griseofulvin Gene Clusters from Penic,
M4-FUNG-0024:S002,SOURCE,NCBI GU574478.1 / Penicillium aethiopicum,
M4-FUNG-0024:S004,SOURCE,Complexity Generation in Fungal Polyketide Biosynthesis: A Spirocycle-Forming P4,
M4-FUNG-0024:S005,SOURCE,Conservation of griseofulvin genes in the gsf gene cluster among fungal genomes,
M4-FUNG-0024:S006,SOURCE,Identification and nomenclature of the genus Penicillium,
M4-FUNG-0024:S007,SOURCE,Kinetic suppression of microtubule dynamic instability by griseofulvin,
M4-FUNG-0024:S008,SOURCE,Mechanism of the P450-Catalyzed Oxidative Cyclization in the Biosynthesis of Gri,
M4-FUNG-0025:S001,SOURCE,MIBiG BGC0000076.3,
M4-FUNG-0025:S003,SOURCE,Genes for the Biosynthesis of the Fungal Polyketides Hypothemycin from Hypomyces,
M4-FUNG-0025:S002,SOURCE,"Hypomyces subiculosus strain DSM11931 hypothemycin gene cluster, partial sequenc",
M4-FUNG-0025:S008,SOURCE,Hypomyces subiculosus taxonomy/current-name record,
M4-FUNG-0025:S005,SOURCE,Enzymatic Synthesis of Resorcylic Acid Lactones by Cooperation of Fungal Iterati,
M4-FUNG-0025:S004,SOURCE,Cytotoxic Hypothemycin Analogues from Hypomyces subiculosus,
M4-FUNG-0025:S006,SOURCE,"Hypothemycin, a fungal natural product, identifies therapeutic targets in Trypan",
M4-FUNG-0026:S001,SOURCE,MIBiG BGC0000077.3,
M4-FUNG-0026:S003,SOURCE,Genes for the Biosynthesis of the Fungal Polyketides Hypothemycin from Hypomyces,
M4-FUNG-0026:S002,SOURCE,"Hypomyces subiculosus strain DSM11932 hypothemycin gene cluster, complete sequen",
M4-FUNG-0026:S008,SOURCE,Hypomyces subiculosus taxonomy/current-name record,
M4-FUNG-0026:S004,SOURCE,Cytotoxic Hypothemycin Analogues from Hypomyces subiculosus,
M4-FUNG-0026:S006,SOURCE,"Hypothemycin, a fungal natural product, identifies therapeutic targets in Trypan",
M4-FUNG-0026:S005,SOURCE,Enzymatic Synthesis of Resorcylic Acid Lactones by Cooperation of Fungal Iterati,
M4-FUNG-0027:S001,SOURCE,MIBiG BGC0000088.4,
M4-FUNG-0027:S003,SOURCE,Modulation of polyketide synthase activity by accessory proteins during lovastat,
M4-FUNG-0027:S002,SOURCE,NCBI/UniProt — Aspergillus terreus ATCC20542 / AH007774.2,
M4-FUNG-0027:S012,SOURCE,Complete genome sequence / genome analysis of Aspergillus terreus ATCC 20542,
M4-FUNG-0027:S004,SOURCE,Lovastatin biosynthesis in Aspergillus terreus: characterization of blocked muta,
M4-FUNG-0027:S005,SOURCE,Complete Reconstitution of a Highly-Reducing Iterative Polyketide Synthase,
M4-FUNG-0027:S006,SOURCE,Double Oxidation of the Cyclic Nonaketide Dihydromonacolin L to Monacolin J by a,
M4-FUNG-0027:S007,SOURCE,LovG: the thioesterase required for dihydromonacolin L release and lovastatin no,
M4-FUNG-0027:S008,SOURCE,Acyltransferase-mediated polyketide release from a fungal megasynthase,
M4-FUNG-0027:S011,SOURCE,LovB / lovastatin nonaketide synthase separate sequence record,
M4-FUNG-0027:S009,SOURCE,Lovastatin pharmacology and chemical forms,
M4-FUNG-0027:S010,SOURCE,Lovastatin Biosynthesis by Aspergillus terreus in a Chemically Defined Medium,
M4-FUNG-0027:S013,SOURCE,Reactive oxygen species regulate lovastatin biosynthesis in Aspergillus terreus ,
M4-FUNG-0027:S014,SOURCE,Aspergillus terreus secondary metabolism and lovastatin-cluster functional annot,
M4-FUNG-0028:S001,SOURCE,Fungal BGC Atlas ledger — BGC0000089,
M4-FUNG-0028:S002,SOURCE,NCBI AF141925.1 obsolete lovastatin cluster sequence,
M4-FUNG-0028:S003,SOURCE,"Complete Genome Sequence of Soil Fungus Aspergillus terreus, a Potent Lovastatin",
M4-FUNG-0028:S004,SOURCE,BGC functional annotation table,
M4-FUNG-0029:S001,SOURCE,MIBiG BGC0000098.3,
M4-FUNG-0029:S003,SOURCE,Cloning and characterization of monacolin K biosynthetic gene cluster from Monas,
M4-FUNG-0029:S002,SOURCE,NCBI Taxonomy — Monascus pilosus,
M4-FUNG-0029:S004,SOURCE,Identification of mokB involved in monacolin K biosynthesis in Monascus pilosus,
M4-FUNG-0029:S005,SOURCE,Identification of the mokH gene encoding transcription factor for the upregulati,
M4-FUNG-0029:S006,SOURCE,Glutamic acid promotes monacolin K production and monacolin K biosynthetic gene ,
M4-FUNG-0029:S007,SOURCE,Effect of Temperature-Shift and Temperature-Constant Cultivation on the Monacoli,
M4-FUNG-0029:S008,SOURCE,Molecular Mechanism of Mok I Gene Overexpression in Enhancing Monacolin K Produc,
M4-FUNG-0029:S009,SOURCE,The Role of Enoyl Reductase in the Monacolin K Biosynthesis Pathway in Monascus ,
M4-FUNG-0029:S010,SOURCE,CRISPR/Cas9 system is a suitable gene targeting editing tool to filamentous fung,
M4-FUNG-0029:S011,SOURCE,An overview on the biosynthesis and metabolic regulation of monacolin K/lovastat,
M4-FUNG-0029:S012,SOURCE,Overexpression of Monacolin K Biosynthesis Genes in the Monascus purpureus Azaph,
M4-FUNG-0030:S001,SOURCE,MIBiG BGC0000099.3,
M4-FUNG-0030:S003,SOURCE,The biosynthetic pathway for a thousand-year-old natural food colorant and citri,
M4-FUNG-0030:S002,SOURCE,Talaromyces marneffei PM1 genome/taxonomy,
M4-FUNG-0030:S005,SOURCE,Draft genome sequence of Penicillium marneffei strain PM1,
M4-FUNG-0030:S004,SOURCE,"Polyketides, Toxins and Pigments in Penicillium marneffei",
M4-FUNG-0030:S006,SOURCE,Putative structure and characteristics of a red water-soluble pigment secreted b,
M4-FUNG-0031:S001,SOURCE,MIBiG BGC0000101.5,
M4-FUNG-0031:S003,SOURCE,Characterization of the Aspergillus nidulans Monodictyphenone Gene Cluster,
M4-FUNG-0031:S002,SOURCE,Aspergillus nidulans FGSC A4 taxonomy and reviewed mdp proteins,
M4-FUNG-0031:S004,SOURCE,Genome-Based Deletion Analysis Reveals the Prenyl Xanthone Biosynthesis Pathway ,
M4-FUNG-0031:S005,SOURCE,Chromatin-level regulation of biosynthetic gene clusters,
M4-FUNG-0031:S009,SOURCE,Secondary metabolites of Hülle cells mediate protection of fungal reproductive a,
M4-FUNG-0031:S006,SOURCE,The 'emodin family' of fungal natural products—amalgamating a century of researc,
M4-FUNG-0031:S007,SOURCE,Tautomers of anthrahydroquinones: enzymatic reduction and implications for chrys,
M4-FUNG-0031:S008,SOURCE,New insights into the biosynthesis of prenylated xanthones: XptB from Aspergillu,
M4-FUNG-0031:S010,SOURCE,Emodin inhibits growth and induces apoptosis in an orthotopic hepatocellular car,
M4-FUNG-0032:S001,SOURCE,MIBiG BGC0000104.4,
M4-FUNG-0032:S003,SOURCE,Molecular Basis for Mycophenolic Acid Biosynthesis in Penicillium brevicompactum,
M4-FUNG-0032:S002,SOURCE,NCBI Taxonomy / UniProt — Penicillium brevicompactum,
M4-FUNG-0032:S004,SOURCE,Involvement of a Natural Fusion of a Cytochrome P450 and a Hydrolase in Mycophen,
M4-FUNG-0032:S006,SOURCE,Compartmentalized biosynthesis of mycophenolic acid,
M4-FUNG-0032:S009,SOURCE,Identification and Functional Analysis of the Mycophenolic Acid Gene Cluster of ,
M4-FUNG-0032:S011,SOURCE,Identification and nomenclature of the genus Penicillium,
M4-FUNG-0032:S005,SOURCE,Adaptive evolution of drug targets in producer and non-producer organisms,
M4-FUNG-0032:S008,SOURCE,Structural basis for substrate flexibility of the O-methyltransferase MpaG' invo,
M4-FUNG-0032:S010,SOURCE,PubChem — Mycophenolic acid,
M4-FUNG-0032:S007,SOURCE,Structural basis for substrate specificity of the peroxisomal acyl-CoA hydrolase,
M4-FUNG-0033:S001,SOURCE,MIBiG BGC0000107.3,
M4-FUNG-0033:S003,SOURCE,The developmentally regulated Aspergillus nidulans wA gene encodes a polypeptide,
M4-FUNG-0033:S002,SOURCE,Aspergillus nidulans FGSC A4 taxonomy / WA protein,
M4-FUNG-0033:S005,SOURCE,Developmental Regulation of Laccase Levels in Aspergillus nidulans,
M4-FUNG-0033:S004,SOURCE,Re-identification of Aspergillus nidulans wA gene to code for a polyketide synth,
M4-FUNG-0033:S006,SOURCE,The Aspergillus nidulans yA gene is regulated by abaA,
M4-FUNG-0033:S008,SOURCE,Identification of the chaA and fwA Spore Color Genes of Aspergillus nidulans,
M4-FUNG-0033:S010,SOURCE,Asexual Sporulation in Aspergillus nidulans,
M4-FUNG-0033:S011,SOURCE,Novel angular naphthopyrone formation by Arp1p in the biosynthesis of DHN melani,
M4-FUNG-0033:S007,SOURCE,Isolation and molecular characterization of the Aspergillus nidulans wA gene,
M4-FUNG-0033:S012,SOURCE,Natural Products Atlas — YWA1,
M4-FUNG-0034:S001,SOURCE,MIBiG BGC0000120.5,
M4-FUNG-0034:S003,SOURCE,"Sequencing, physical organization and kinetic expression of the patulin biosynth",
M4-FUNG-0034:S002,SOURCE,NCBI — KF899892.1 / Penicillium expansum NRRL35695,
M4-FUNG-0034:S004,SOURCE,Patulin is a cultivar-dependent aggressiveness factor favouring the colonization,
M4-FUNG-0034:S005,SOURCE,The gene PatG involved in patulin biosynthesis encodes a 6-methylsalicylic acid ,
M4-FUNG-0034:S006,SOURCE,"Dissection of patulin biosynthesis, spatial control and regulation mechanism in ",
M4-FUNG-0034:S007,SOURCE,Genomic Characterization Reveals Insights Into Patulin Biosynthesis and Pathogen,
M4-FUNG-0034:S008,SOURCE,Subcellular localization of fungal specialized metabolites,
M4-FUNG-0034:S009,SOURCE,Patulin transformation products and last intermediates E- and Z-ascladiol are no,
M4-FUNG-0034:S010,SOURCE,"Effect of Ambient pH on Growth, Pathogenicity, and Patulin Production of Penicil",
M4-FUNG-0035:S001,SOURCE,MIBiG BGC0000121.3,
M4-FUNG-0035:S003,SOURCE,Identification of the First Diphenyl Ether Gene Cluster for Pestheic Acid Biosyn,
M4-FUNG-0035:S002,SOURCE,UniProt — Pestalotiopsis fici W106-1 / CGMCC3.15140,
M4-FUNG-0035:S004,SOURCE,Genomic and transcriptomic analysis of the endophytic fungus Pestalotiopsis fici,
M4-FUNG-0035:S009,SOURCE,"RES-1214-1 and -2, novel non-peptidic endothelin type A receptor antagonists pro",
M4-FUNG-0035:S010,SOURCE,"Chloropupukeananin, the first chlorinated pupukeanane derivative and its precurs",
M4-FUNG-0035:S011,SOURCE,Morphological and phylogenetic analyses of Pestalotiopsis / Sporocadaceae,
M4-FUNG-0035:S012,SOURCE,Bioactive metabolites from the plant endophyte Pestalotiopsis fici,
M4-FUNG-0035:S005,SOURCE,The 'emodin family' of fungal natural products—amalgamating a century of researc,
M4-FUNG-0035:S006,SOURCE,Halogenation in Fungi: What Do We Know and What Remains to Be Discovered?,
M4-FUNG-0035:S007,SOURCE,PubChem / KNApSAcK — RES-1214-2 / pestheic acid,
M4-FUNG-0035:S013,SOURCE,3′-Demethyldihydromaldoxin and dihydromaldoxin,
M4-FUNG-0035:S014,SOURCE,Current State and Future Directions of Genetics and Genomics of Endophytic Fungi,
M4-FUNG-0035:S008,SOURCE,Halogenase-targeted and fungal-halogenation literature for PtaM,
M4-FUNG-0035:S015,SOURCE,Halogenase-Targeted Genome Mining Leads to the Discovery of Pestalachlorides,
M4-FUNG-0035:S016,SOURCE,Functional characterization of fungal O-methyltransferases including PtaI,
M4-FUNG-0035:S017,SOURCE,antiSMASH-generated annotation for BGC0000121,
M4-FUNG-0035:S018,SOURCE,UniProt — PtaR3 pestheic-acid-cluster transcriptional regulator 3,
M4-FUNG-0035:S019,SOURCE,BGC functional-annotation database — PtaJ,
M4-FUNG-0036:S001,SOURCE,MIBiG BGC0000129.3,
M4-FUNG-0036:S003,SOURCE,Pyripyropene A biosynthesis in Aspergillus fumigatus,
M4-FUNG-0036:S002,SOURCE,A. fumigatus Af293,
M4-FUNG-0036:S004,SOURCE,Pyr3/Pyr9 late hydroxylation in P. coprobium,
M4-FUNG-0036:S005,SOURCE,Pyr7/Pyr8 acetyltransferase chemistry in P. coprobium,
M4-FUNG-0036:S008,SOURCE,A. fumigatus pyripyropene in dual biofilms with P. aeruginosa,
M4-FUNG-0036:S006,SOURCE,Pyripyropenes as ACAT inhibitors,
M4-FUNG-0037:S001,SOURCE,MIBiG BGC0000134.3,
M4-FUNG-0037:S003,SOURCE,Genes for the Biosynthesis of the Fungal Polyketides Hypothemycin and Radicicol,
M4-FUNG-0037:S002,SOURCE,NCBI Taxonomy — Pochonia chlamydosporia,
M4-FUNG-0037:S004,SOURCE,Insights into Radicicol Biosynthesis via Heterologous Synthesis of Intermediates,
M4-FUNG-0037:S005,SOURCE,A Novel Fungal Flavin-Dependent Halogenase for Natural Product Biosynthesis,
M4-FUNG-0037:S007,SOURCE,Functional Characterization of Radicicol Biosynthesis from Chaetomium chiversii,
M4-FUNG-0037:S008,SOURCE,Antibacterial Radicicol Analogues from Pochonia chlamydosporia and Their Biosynt,
M4-FUNG-0037:S006,SOURCE,Specific inhibition of the halogenase for radicicol biosynthesis by bromide at t,
M4-FUNG-0037:S009,SOURCE,Halogenation in Fungi: What Do We Know and What Remains to Be Discovered?,
M4-FUNG-0038:S001,SOURCE,MIBiG BGC0000146.3,
M4-FUNG-0038:S003,SOURCE,"Solanapyrone synthase, a possible Diels-Alderase and iterative type I polyketide",
M4-FUNG-0038:S002,SOURCE,Alternaria solani taxonomy / UniProt taxon,
M4-FUNG-0038:S006,SOURCE,Reconstitution of biosynthetic machinery of fungal polyketides: unexpected oxida,
M4-FUNG-0038:S004,SOURCE,Functional Analyses of the Diels-Alderase Gene sol5 of Ascochyta rabiei and Alte,
M4-FUNG-0038:S005,SOURCE,A Novel Type Pathway-Specific Regulator and Dynamic Genome Environments of a Sol,
M4-FUNG-0038:S010,SOURCE,Alternaria diseases on potato and tomato,
M4-FUNG-0038:S007,SOURCE,UniProt reviewed Sol1/Sol2/Sol5/Sol6 pathway annotations,
M4-FUNG-0038:S009,SOURCE,[4 + 2] Cycloaddition-Derived Polyketides of Fungal Origin,
M4-FUNG-0038:S008,SOURCE,"Biosynthesis of solanapyrone A, a phytotoxin of Alternaria solani",
M4-FUNG-0039:S001,SOURCE,MIBiG BGC0000152.3,
M4-FUNG-0039:S003,SOURCE,Twenty-five coregulated transcripts define a sterigmatocystin gene cluster in As,
M4-FUNG-0039:S002,SOURCE,NCBI Taxonomy — Aspergillus nidulans,
M4-FUNG-0039:S004,SOURCE,"stcS, a putative P-450 monooxygenase, is required for conversion of versicolorin",
M4-FUNG-0039:S005,SOURCE,Sterigmatocystin biosynthesis in Aspergillus nidulans requires a novel type I po,
M4-FUNG-0039:S006,SOURCE,Aspergillus nidulans mutants defective in stc gene cluster regulation,
M4-FUNG-0039:S009,SOURCE,The expression of sterigmatocystin and penicillin genes is controlled by veA,
M4-FUNG-0039:S007,SOURCE,Genetics of Polyketide Metabolism in Aspergillus nidulans,
M4-FUNG-0039:S019,SOURCE,Functional analysis of stcX narrowed down the region of the sterigmatocystin bio,
M4-FUNG-0039:S008,SOURCE,Aspergillus nidulans stcP encodes an O-methyltransferase required for sterigmato,
M4-FUNG-0039:S010,SOURCE,Requirement of Monooxygenase-Mediated Steps for Sterigmatocystin Biosynthesis by,
M4-FUNG-0039:S011,SOURCE,Cross-talk between light and glucose regulation controls toxin production and mo,
M4-FUNG-0039:S012,SOURCE,"LaeA, a Regulator of Secondary Metabolism in Aspergillus spp.",
M4-FUNG-0039:S013,SOURCE,Aspergillus nidulans VeA subcellular localization is dependent on importin alpha,
