source,target,relation
M4-FUNG-0453,M4-FUNG-0453:G005,has_gene
M4-FUNG-0453,M4-FUNG-0453:G006,has_gene
M4-FUNG-0453,M4-FUNG-0453:M001,produces_metabolite
M4-FUNG-0453,M4-FUNG-0453:M002,produces_metabolite
M4-FUNG-0453,M4-FUNG-0453:M003,produces_metabolite
M4-FUNG-0454,NCBITAXON:45130,belongs_to
M4-FUNG-0454,M4-FUNG-0454:G001,has_gene
M4-FUNG-0454,M4-FUNG-0454:G002,has_gene
M4-FUNG-0454,M4-FUNG-0454:G003,has_gene
M4-FUNG-0454,M4-FUNG-0454:G004,has_gene
M4-FUNG-0454,M4-FUNG-0454:G005,has_gene
M4-FUNG-0454,M4-FUNG-0454:G006,has_gene
M4-FUNG-0454,M4-FUNG-0454:M001,produces_metabolite
M4-FUNG-0454,M4-FUNG-0454:M002,produces_metabolite
M4-FUNG-0454,M4-FUNG-0454:M003,produces_metabolite
M4-FUNG-0454,M4-FUNG-0454:M004,produces_metabolite
M4-FUNG-0454,M4-FUNG-0454:M005,produces_metabolite
NCBITAXON:45130,M4-FUNG-0510,belongs_to
M4-FUNG-0455,M4-FUNG-0455:G001,has_gene
M4-FUNG-0455,M4-FUNG-0455:G002,has_gene
M4-FUNG-0455,M4-FUNG-0455:G003,has_gene
M4-FUNG-0455,M4-FUNG-0455:M001,produces_metabolite
M4-FUNG-0455,M4-FUNG-0455:M002,produces_metabolite
M4-FUNG-0456,NCBITAXON:303698,belongs_to
M4-FUNG-0456,M4-FUNG-0456:G001,has_gene
M4-FUNG-0456,M4-FUNG-0456:G002,has_gene
M4-FUNG-0456,M4-FUNG-0456:G003,has_gene
M4-FUNG-0456,M4-FUNG-0456:G004,has_gene
M4-FUNG-0456,M4-FUNG-0456:G005,has_gene
M4-FUNG-0456,M4-FUNG-0456:G006,has_gene
M4-FUNG-0456,M4-FUNG-0456:M001,produces_metabolite
M4-FUNG-0456,M4-FUNG-0456:M002,produces_metabolite
M4-FUNG-0456,M4-FUNG-0456:M003,produces_metabolite
M4-FUNG-0456,M4-FUNG-0456:M004,produces_metabolite
M4-FUNG-0456,M4-FUNG-0456:M005,produces_metabolite
M4-FUNG-0457,M4-FUNG-0457:G001,has_gene
M4-FUNG-0457,M4-FUNG-0457:G002,has_gene
M4-FUNG-0457,M4-FUNG-0457:G003,has_gene
M4-FUNG-0457,M4-FUNG-0457:G004,has_gene
M4-FUNG-0457,M4-FUNG-0457:G005,has_gene
M4-FUNG-0457,M4-FUNG-0457:G006,has_gene
M4-FUNG-0457,M4-FUNG-0457:M001,produces_metabolite
M4-FUNG-0457,M4-FUNG-0457:M002,produces_metabolite
M4-FUNG-0457,M4-FUNG-0457:M003,produces_metabolite
M4-FUNG-0458,NCBITAXON:2480843,belongs_to
M4-FUNG-0458,M4-FUNG-0458:G001,has_gene
M4-FUNG-0458,M4-FUNG-0458:G002,has_gene
M4-FUNG-0458,M4-FUNG-0458:G003,has_gene
M4-FUNG-0458,M4-FUNG-0458:G004,has_gene
M4-FUNG-0458,M4-FUNG-0458:G005,has_gene
M4-FUNG-0458,M4-FUNG-0458:G006,has_gene
M4-FUNG-0458,M4-FUNG-0458:G007,has_gene
M4-FUNG-0458,M4-FUNG-0458:M001,produces_metabolite
M4-FUNG-0458,M4-FUNG-0458:M002,produces_metabolite
M4-FUNG-0458,M4-FUNG-0458:M003,produces_metabolite
M4-FUNG-0458,M4-FUNG-0458:M005,produces_metabolite
M4-FUNG-0459,NCBITAXON:108922,belongs_to
M4-FUNG-0459,M4-FUNG-0459:G001,has_gene
M4-FUNG-0459,M4-FUNG-0459:G002,has_gene
M4-FUNG-0459,M4-FUNG-0459:G003,has_gene
M4-FUNG-0459,M4-FUNG-0459:G004,has_gene
M4-FUNG-0459,M4-FUNG-0459:G005,has_gene
M4-FUNG-0459,M4-FUNG-0459:G006,has_gene
M4-FUNG-0459,M4-FUNG-0459:M001,produces_metabolite
M4-FUNG-0459,M4-FUNG-0459:M002,produces_metabolite
M4-FUNG-0460,NCBITAXON:1353983,belongs_to
M4-FUNG-0460,M4-FUNG-0460:G001,has_gene
M4-FUNG-0460,M4-FUNG-0460:G002,has_gene
M4-FUNG-0460,M4-FUNG-0460:G003,has_gene
M4-FUNG-0460,M4-FUNG-0460:G004,has_gene
M4-FUNG-0460,M4-FUNG-0460:G005,has_gene
M4-FUNG-0460,M4-FUNG-0460:G006,has_gene
M4-FUNG-0460,M4-FUNG-0460:M001,produces_metabolite
NCBITAXON:1353983,M4-FUNG-0537,belongs_to
M4-FUNG-0461,NCBITAXON:1400770,belongs_to
M4-FUNG-0461,M4-FUNG-0461:G001,has_gene
M4-FUNG-0461,M4-FUNG-0461:M001,produces_metabolite
M4-FUNG-0461,M4-FUNG-0461:M002,produces_metabolite
NCBITAXON:1400770,M4-FUNG-0534,belongs_to
M4-FUNG-0462,NCBITAXON:5454,belongs_to
M4-FUNG-0462,M4-FUNG-0462:G001,has_gene
M4-FUNG-0462,M4-FUNG-0462:G002,has_gene
M4-FUNG-0462,M4-FUNG-0462:M001,produces_metabolite
M4-FUNG-0462,M4-FUNG-0462:M002,produces_metabolite
M4-FUNG-0463,NCBITAXON:1325723,belongs_to
M4-FUNG-0463,M4-FUNG-0463:G001,has_gene
M4-FUNG-0464,NCBITAXON:746128,belongs_to
M4-FUNG-0464,M4-FUNG-0464:M001,produces_metabolite
M4-FUNG-0464,M4-FUNG-0464:M002,produces_metabolite
NCBITAXON:746128,M4-FUNG-0480,belongs_to
NCBITAXON:746128,M4-FUNG-0481,belongs_to
NCBITAXON:746128,M4-FUNG-0482,belongs_to
M4-FUNG-0465,NCBITAXON:29916,belongs_to
M4-FUNG-0465,M4-FUNG-0465:G001,has_gene
M4-FUNG-0465,M4-FUNG-0465:G002,has_gene
M4-FUNG-0465,M4-FUNG-0465:G003,has_gene
M4-FUNG-0465,M4-FUNG-0465:G004,has_gene
M4-FUNG-0465,M4-FUNG-0465:G005,has_gene
M4-FUNG-0465,M4-FUNG-0465:G006,has_gene
M4-FUNG-0465,M4-FUNG-0465:G007,has_gene
M4-FUNG-0466,NCBITAXON:5065,belongs_to
M4-FUNG-0466,M4-FUNG-0466:G001,has_gene
M4-FUNG-0466,M4-FUNG-0466:G002,has_gene
M4-FUNG-0466,M4-FUNG-0466:G003,has_gene
M4-FUNG-0466,M4-FUNG-0466:G004,has_gene
NCBITAXON:5065,M4-FUNG-0564,belongs_to
M4-FUNG-0467,NCBITAXON:1087732,belongs_to
M4-FUNG-0467,M4-FUNG-0467:G001,has_gene
M4-FUNG-0467,M4-FUNG-0467:G002,has_gene
M4-FUNG-0467,M4-FUNG-0467:G003,has_gene
M4-FUNG-0468,NCBITAXON:2502037,belongs_to
M4-FUNG-0468,M4-FUNG-0468:G001,has_gene
M4-FUNG-0468,M4-FUNG-0468:G002,has_gene
M4-FUNG-0468,M4-FUNG-0468:G003,has_gene
M4-FUNG-0468,M4-FUNG-0468:G004,has_gene
M4-FUNG-0469,NCBITAXON:168477,belongs_to
M4-FUNG-0469,M4-FUNG-0469:G001,has_gene
M4-FUNG-0469,M4-FUNG-0469:G002,has_gene
M4-FUNG-0469,M4-FUNG-0469:G003,has_gene
M4-FUNG-0469,M4-FUNG-0469:G004,has_gene
M4-FUNG-0469,M4-FUNG-0469:G005,has_gene
M4-FUNG-0469,M4-FUNG-0469:G006,has_gene
M4-FUNG-0469,M4-FUNG-0469:G007,has_gene
M4-FUNG-0470,NCBITAXON:38033,belongs_to
M4-FUNG-0470,M4-FUNG-0470:G001,has_gene
M4-FUNG-0470,M4-FUNG-0470:G002,has_gene
M4-FUNG-0470,M4-FUNG-0470:G003,has_gene
M4-FUNG-0470,M4-FUNG-0470:G004,has_gene
M4-FUNG-0470,M4-FUNG-0470:G005,has_gene
M4-FUNG-0471,NCBITAXON:2828659,belongs_to
M4-FUNG-0472,NCBITAXON:2046025,belongs_to
M4-FUNG-0472,M4-FUNG-0472:G001,has_gene
M4-FUNG-0472,M4-FUNG-0472:G002,has_gene
M4-FUNG-0472,M4-FUNG-0472:G003,has_gene
M4-FUNG-0472,M4-FUNG-0472:M001,produces_metabolite
M4-FUNG-0472,M4-FUNG-0472:M002,produces_metabolite
M4-FUNG-0473,NCBITAXON:5078,belongs_to
M4-FUNG-0473,M4-FUNG-0473:G001,has_gene
M4-FUNG-0473,M4-FUNG-0473:G002,has_gene
M4-FUNG-0473,M4-FUNG-0473:G003,has_gene
M4-FUNG-0473,M4-FUNG-0473:M001,produces_metabolite
M4-FUNG-0473,M4-FUNG-0473:M002,produces_metabolite
M4-FUNG-0474,M4-FUNG-0474:G001,has_gene
M4-FUNG-0474,M4-FUNG-0474:G002,has_gene
M4-FUNG-0474,M4-FUNG-0474:G003,has_gene
M4-FUNG-0474,M4-FUNG-0474:M001,produces_metabolite
M4-FUNG-0474,M4-FUNG-0474:M002,produces_metabolite
M4-FUNG-0475,NCBITAXON:136282,belongs_to
M4-FUNG-0475,M4-FUNG-0475:G001,has_gene
M4-FUNG-0475,M4-FUNG-0475:M001,produces_metabolite
M4-FUNG-0475,M4-FUNG-0475:M002,produces_metabolite
M4-FUNG-0476,M4-FUNG-0476:G001,has_gene
M4-FUNG-0476,M4-FUNG-0476:G002,has_gene
M4-FUNG-0476,M4-FUNG-0476:M001,produces_metabolite
M4-FUNG-0476,M4-FUNG-0476:M002,produces_metabolite
M4-FUNG-0477,NCBITAXON:2696576,belongs_to
M4-FUNG-0477,M4-FUNG-0477:G001,has_gene
M4-FUNG-0477,M4-FUNG-0477:M001,produces_metabolite
M4-FUNG-0477,M4-FUNG-0477:M002,produces_metabolite
NCBITAXON:2696576,M4-FUNG-0542,belongs_to
M4-FUNG-0478,M4-FUNG-0478:G001,has_gene
M4-FUNG-0478,M4-FUNG-0478:M001,produces_metabolite
M4-FUNG-0478,M4-FUNG-0478:M002,produces_metabolite
M4-FUNG-0478,M4-FUNG-0478:M003,produces_metabolite
M4-FUNG-0479,NCBITAXON:357447,belongs_to
M4-FUNG-0479,M4-FUNG-0479:G001,has_gene
M4-FUNG-0479,M4-FUNG-0479:G002,has_gene
M4-FUNG-0479,M4-FUNG-0479:G003,has_gene
M4-FUNG-0479,M4-FUNG-0479:G004,has_gene
M4-FUNG-0479,M4-FUNG-0479:G005,has_gene
M4-FUNG-0479,M4-FUNG-0479:M001,produces_metabolite
M4-FUNG-0479,M4-FUNG-0479:M002,produces_metabolite
NCBITAXON:357447,M4-FUNG-0488,belongs_to
M4-FUNG-0481,M4-FUNG-0481:M001,produces_metabolite
M4-FUNG-0482,M4-FUNG-0482:M001,produces_metabolite
M4-FUNG-0483,M4-FUNG-0483:G001,has_gene
M4-FUNG-0483,M4-FUNG-0483:G002,has_gene
M4-FUNG-0483,M4-FUNG-0483:G003,has_gene
M4-FUNG-0483,M4-FUNG-0483:M001,produces_metabolite
M4-FUNG-0483,M4-FUNG-0483:M002,produces_metabolite
M4-FUNG-0483,M4-FUNG-0483:M003,produces_metabolite
M4-FUNG-0484,M4-FUNG-0484:G001,has_gene
M4-FUNG-0484,M4-FUNG-0484:G002,has_gene
M4-FUNG-0484,M4-FUNG-0484:G003,has_gene
M4-FUNG-0484,M4-FUNG-0484:G004,has_gene
M4-FUNG-0484,M4-FUNG-0484:M001,produces_metabolite
M4-FUNG-0484,M4-FUNG-0484:M002,produces_metabolite
M4-FUNG-0485,NCBITAXON:1287682,belongs_to
M4-FUNG-0485,M4-FUNG-0485:G001,has_gene
M4-FUNG-0485,M4-FUNG-0485:G002,has_gene
M4-FUNG-0485,M4-FUNG-0485:M001,produces_metabolite
M4-FUNG-0485,M4-FUNG-0485:M002,produces_metabolite
M4-FUNG-0486,NCBITAXON:40993,belongs_to
M4-FUNG-0486,M4-FUNG-0486:G001,has_gene
M4-FUNG-0486,M4-FUNG-0486:G002,has_gene
M4-FUNG-0486,M4-FUNG-0486:G003,has_gene
M4-FUNG-0486,M4-FUNG-0486:G004,has_gene
M4-FUNG-0486,M4-FUNG-0486:G005,has_gene
M4-FUNG-0486,M4-FUNG-0486:M001,produces_metabolite
M4-FUNG-0487,M4-FUNG-0487:G001,has_gene
M4-FUNG-0487,M4-FUNG-0487:G002,has_gene
M4-FUNG-0487,M4-FUNG-0487:G003,has_gene
M4-FUNG-0487,M4-FUNG-0487:G004,has_gene
M4-FUNG-0487,M4-FUNG-0487:G005,has_gene
M4-FUNG-0487,M4-FUNG-0487:M001,produces_metabolite
M4-FUNG-0488,M4-FUNG-0488:G001,has_gene
M4-FUNG-0488,M4-FUNG-0488:G002,has_gene
M4-FUNG-0488,M4-FUNG-0488:G003,has_gene
M4-FUNG-0488,M4-FUNG-0488:G004,has_gene
M4-FUNG-0488,M4-FUNG-0488:G005,has_gene
M4-FUNG-0488,M4-FUNG-0488:M001,produces_metabolite
M4-FUNG-0489,NCBITAXON:306088,belongs_to
M4-FUNG-0489,M4-FUNG-0489:G001,has_gene
M4-FUNG-0489,M4-FUNG-0489:G002,has_gene
M4-FUNG-0489,M4-FUNG-0489:G003,has_gene
M4-FUNG-0489,M4-FUNG-0489:G004,has_gene
M4-FUNG-0489,M4-FUNG-0489:G005,has_gene
M4-FUNG-0489,M4-FUNG-0489:M001,produces_metabolite
M4-FUNG-0490,NCBITAXON:1341132,belongs_to
M4-FUNG-0490,M4-FUNG-0490:G001,has_gene
M4-FUNG-0490,M4-FUNG-0490:G002,has_gene
M4-FUNG-0490,M4-FUNG-0490:G003,has_gene
M4-FUNG-0490,M4-FUNG-0490:G004,has_gene
M4-FUNG-0490,M4-FUNG-0490:G005,has_gene
M4-FUNG-0490,M4-FUNG-0490:M001,produces_metabolite
NCBITAXON:1341132,M4-FUNG-0541,belongs_to
M4-FUNG-0491,M4-FUNG-0491:G001,has_gene
M4-FUNG-0491,M4-FUNG-0491:G002,has_gene
M4-FUNG-0491,M4-FUNG-0491:M001,produces_metabolite
M4-FUNG-0491,M4-FUNG-0491:M002,produces_metabolite
M4-FUNG-0492,NCBITAXON:1810919,belongs_to
M4-FUNG-0492,M4-FUNG-0492:G001,has_gene
M4-FUNG-0492,M4-FUNG-0492:G002,has_gene
M4-FUNG-0492,M4-FUNG-0492:G003,has_gene
M4-FUNG-0492,M4-FUNG-0492:G004,has_gene
M4-FUNG-0492,M4-FUNG-0492:G005,has_gene
M4-FUNG-0492,M4-FUNG-0492:G006,has_gene
M4-FUNG-0492,M4-FUNG-0492:M001,produces_metabolite
M4-FUNG-0493,M4-FUNG-0493:G001,has_gene
M4-FUNG-0493,M4-FUNG-0493:G002,has_gene
M4-FUNG-0493,M4-FUNG-0493:G003,has_gene
M4-FUNG-0493,M4-FUNG-0493:G004,has_gene
M4-FUNG-0493,M4-FUNG-0493:G005,has_gene
M4-FUNG-0493,M4-FUNG-0493:G006,has_gene
M4-FUNG-0493,M4-FUNG-0493:G007,has_gene
M4-FUNG-0493,M4-FUNG-0493:G008,has_gene
M4-FUNG-0493,M4-FUNG-0493:M001,produces_metabolite
M4-FUNG-0493,M4-FUNG-0493:M002,produces_metabolite
M4-FUNG-0493,M4-FUNG-0493:M003,produces_metabolite
M4-FUNG-0493,M4-FUNG-0493:M004,produces_metabolite
M4-FUNG-0494,NCBITAXON:904690,belongs_to
M4-FUNG-0494,M4-FUNG-0494:G001,has_gene
M4-FUNG-0494,M4-FUNG-0494:G002,has_gene
M4-FUNG-0494,M4-FUNG-0494:G003,has_gene
M4-FUNG-0494,M4-FUNG-0494:G004,has_gene
M4-FUNG-0494,M4-FUNG-0494:G005,has_gene
M4-FUNG-0494,M4-FUNG-0494:G006,has_gene
M4-FUNG-0494,M4-FUNG-0494:G007,has_gene
M4-FUNG-0494,M4-FUNG-0494:G008,has_gene
M4-FUNG-0494,M4-FUNG-0494:M001,produces_metabolite
M4-FUNG-0494,M4-FUNG-0494:M002,produces_metabolite
M4-FUNG-0494,M4-FUNG-0494:M003,produces_metabolite
M4-FUNG-0494,M4-FUNG-0494:M004,produces_metabolite
M4-FUNG-0494,M4-FUNG-0494:M005,produces_metabolite
M4-FUNG-0494,M4-FUNG-0494:M006,produces_metabolite
M4-FUNG-0495,M4-FUNG-0495:G001,has_gene
M4-FUNG-0495,M4-FUNG-0495:G002,has_gene
M4-FUNG-0495,M4-FUNG-0495:G003,has_gene
M4-FUNG-0496,M4-FUNG-0496:G001,has_gene
M4-FUNG-0496,M4-FUNG-0496:G002,has_gene
M4-FUNG-0497,NCBITAXON:1813945,belongs_to
M4-FUNG-0497,M4-FUNG-0497:G001,has_gene
M4-FUNG-0498,M4-FUNG-0498:G001,has_gene
M4-FUNG-0498,M4-FUNG-0498:G002,has_gene
M4-FUNG-0498,M4-FUNG-0498:G003,has_gene
M4-FUNG-0499,M4-FUNG-0499:G001,has_gene
M4-FUNG-0499,M4-FUNG-0499:M001,produces_metabolite
M4-FUNG-0499,M4-FUNG-0499:M002,produces_metabolite
M4-FUNG-0500,NCBITAXON:1873369,belongs_to
M4-FUNG-0500,M4-FUNG-0500:G001,has_gene
M4-FUNG-0500,M4-FUNG-0500:G002,has_gene
M4-FUNG-0500,M4-FUNG-0500:M001,produces_metabolite
M4-FUNG-0500,M4-FUNG-0500:M002,produces_metabolite
M4-FUNG-0501,NCBITAXON:77044,belongs_to
M4-FUNG-0501,M4-FUNG-0501:G001,has_gene
M4-FUNG-0501,M4-FUNG-0501:G002,has_gene
M4-FUNG-0501,M4-FUNG-0501:M001,produces_metabolite
M4-FUNG-0501,M4-FUNG-0501:M002,produces_metabolite
M4-FUNG-0502,M4-FUNG-0502:G001,has_gene
M4-FUNG-0502,M4-FUNG-0502:M001,produces_metabolite
M4-FUNG-0502,M4-FUNG-0502:M002,produces_metabolite
M4-FUNG-0502,M4-FUNG-0502:M003,produces_metabolite
M4-FUNG-0503,NCBITAXON:284135,belongs_to
M4-FUNG-0503,M4-FUNG-0503:G001,has_gene
M4-FUNG-0503,M4-FUNG-0503:G002,has_gene
M4-FUNG-0503,M4-FUNG-0503:G003,has_gene
M4-FUNG-0503,M4-FUNG-0503:G004,has_gene
M4-FUNG-0503,M4-FUNG-0503:G005,has_gene
M4-FUNG-0503,M4-FUNG-0503:G006,has_gene
M4-FUNG-0503,M4-FUNG-0503:M001,produces_metabolite
M4-FUNG-0503,M4-FUNG-0503:M002,produces_metabolite
M4-FUNG-0503,M4-FUNG-0503:M003,produces_metabolite
M4-FUNG-0503,M4-FUNG-0503:M004,produces_metabolite
M4-FUNG-0504,NCBITAXON:2784450,belongs_to
M4-FUNG-0504,M4-FUNG-0504:G001,has_gene
M4-FUNG-0504,M4-FUNG-0504:G002,has_gene
M4-FUNG-0504,M4-FUNG-0504:M001,produces_metabolite
M4-FUNG-0505,NCBITAXON:426428,belongs_to
M4-FUNG-0505,M4-FUNG-0505:G001,has_gene
M4-FUNG-0505,M4-FUNG-0505:G002,has_gene
M4-FUNG-0505,M4-FUNG-0505:G003,has_gene
M4-FUNG-0505,M4-FUNG-0505:G004,has_gene
M4-FUNG-0505,M4-FUNG-0505:M001,produces_metabolite
M4-FUNG-0505,M4-FUNG-0505:M002,produces_metabolite
M4-FUNG-0505,M4-FUNG-0505:M003,produces_metabolite
M4-FUNG-0505,M4-FUNG-0505:M004,produces_metabolite
M4-FUNG-0506,NCBITAXON:741705,belongs_to
M4-FUNG-0506,M4-FUNG-0506:G001,has_gene
M4-FUNG-0506,M4-FUNG-0506:G002,has_gene
M4-FUNG-0506,M4-FUNG-0506:M001,produces_metabolite
M4-FUNG-0506,M4-FUNG-0506:M002,produces_metabolite
NCBITAXON:741705,M4-FUNG-0507,belongs_to
M4-FUNG-0507,M4-FUNG-0507:G001,has_gene
M4-FUNG-0507,M4-FUNG-0507:M001,produces_metabolite
M4-FUNG-0507,M4-FUNG-0507:M002,produces_metabolite
M4-FUNG-0508,M4-FUNG-0508:G001,has_gene
M4-FUNG-0508,M4-FUNG-0508:G002,has_gene
M4-FUNG-0508,M4-FUNG-0508:G003,has_gene
M4-FUNG-0508,M4-FUNG-0508:G004,has_gene
M4-FUNG-0508,M4-FUNG-0508:G005,has_gene
M4-FUNG-0508,M4-FUNG-0508:G006,has_gene
M4-FUNG-0508,M4-FUNG-0508:M001,produces_metabolite
M4-FUNG-0508,M4-FUNG-0508:M002,produces_metabolite
M4-FUNG-0508,M4-FUNG-0508:M003,produces_metabolite
M4-FUNG-0509,M4-FUNG-0509:G001,has_gene
M4-FUNG-0509,M4-FUNG-0509:G002,has_gene
M4-FUNG-0509,M4-FUNG-0509:G003,has_gene
M4-FUNG-0509,M4-FUNG-0509:M001,produces_metabolite
M4-FUNG-0509,M4-FUNG-0509:M002,produces_metabolite
M4-FUNG-0509,M4-FUNG-0509:M003,produces_metabolite
M4-FUNG-0510,M4-FUNG-0510:G001,has_gene
M4-FUNG-0510,M4-FUNG-0510:G002,has_gene
M4-FUNG-0510,M4-FUNG-0510:M001,produces_metabolite
M4-FUNG-0510,M4-FUNG-0510:M002,produces_metabolite
M4-FUNG-0511,M4-FUNG-0511:G001,has_gene
M4-FUNG-0511,M4-FUNG-0511:G002,has_gene
M4-FUNG-0511,M4-FUNG-0511:G003,has_gene
M4-FUNG-0511,M4-FUNG-0511:G004,has_gene
M4-FUNG-0511,M4-FUNG-0511:G005,has_gene
M4-FUNG-0511,M4-FUNG-0511:M001,produces_metabolite
M4-FUNG-0511,M4-FUNG-0511:M002,produces_metabolite
M4-FUNG-0512,M4-FUNG-0512:G001,has_gene
M4-FUNG-0512,M4-FUNG-0512:G002,has_gene
M4-FUNG-0512,M4-FUNG-0512:G003,has_gene
M4-FUNG-0512,M4-FUNG-0512:G004,has_gene
M4-FUNG-0512,M4-FUNG-0512:G005,has_gene
M4-FUNG-0512,M4-FUNG-0512:G006,has_gene
M4-FUNG-0512,M4-FUNG-0512:G007,has_gene
M4-FUNG-0512,M4-FUNG-0512:M001,produces_metabolite
M4-FUNG-0512,M4-FUNG-0512:M002,produces_metabolite
M4-FUNG-0512,M4-FUNG-0512:M003,produces_metabolite
M4-FUNG-0512,M4-FUNG-0512:M004,produces_metabolite
M4-FUNG-0513,M4-FUNG-0513:G001,has_gene
M4-FUNG-0513,M4-FUNG-0513:G002,has_gene
M4-FUNG-0513,M4-FUNG-0513:G003,has_gene
M4-FUNG-0513,M4-FUNG-0513:G004,has_gene
M4-FUNG-0513,M4-FUNG-0513:G005,has_gene
M4-FUNG-0513,M4-FUNG-0513:G006,has_gene
M4-FUNG-0513,M4-FUNG-0513:G007,has_gene
M4-FUNG-0513,M4-FUNG-0513:M001,produces_metabolite
M4-FUNG-0513,M4-FUNG-0513:M002,produces_metabolite
M4-FUNG-0513,M4-FUNG-0513:M003,produces_metabolite
M4-FUNG-0514,M4-FUNG-0514:G001,has_gene
M4-FUNG-0514,M4-FUNG-0514:G002,has_gene
M4-FUNG-0514,M4-FUNG-0514:G003,has_gene
M4-FUNG-0514,M4-FUNG-0514:G004,has_gene
M4-FUNG-0514,M4-FUNG-0514:M001,produces_metabolite
M4-FUNG-0514,M4-FUNG-0514:M002,produces_metabolite
M4-FUNG-0514,M4-FUNG-0514:M003,produces_metabolite
M4-FUNG-0514,M4-FUNG-0514:M004,produces_metabolite
M4-FUNG-0515,M4-FUNG-0515:G001,has_gene
M4-FUNG-0515,M4-FUNG-0515:G002,has_gene
M4-FUNG-0515,M4-FUNG-0515:G003,has_gene
M4-FUNG-0515,M4-FUNG-0515:M001,produces_metabolite
M4-FUNG-0515,M4-FUNG-0515:M002,produces_metabolite
M4-FUNG-0515,M4-FUNG-0515:M003,produces_metabolite
M4-FUNG-0516,M4-FUNG-0516:G001,has_gene
M4-FUNG-0516,M4-FUNG-0516:G002,has_gene
M4-FUNG-0516,M4-FUNG-0516:M001,produces_metabolite
M4-FUNG-0516,M4-FUNG-0516:M002,produces_metabolite
M4-FUNG-0517,M4-FUNG-0517:G001,has_gene
M4-FUNG-0517,M4-FUNG-0517:G002,has_gene
M4-FUNG-0517,M4-FUNG-0517:M001,produces_metabolite
M4-FUNG-0517,M4-FUNG-0517:M002,produces_metabolite
M4-FUNG-0518,NCBITAXON:60169,belongs_to
M4-FUNG-0518,M4-FUNG-0518:G001,has_gene
M4-FUNG-0518,M4-FUNG-0518:G002,has_gene
M4-FUNG-0518,M4-FUNG-0518:G003,has_gene
M4-FUNG-0518,M4-FUNG-0518:G004,has_gene
M4-FUNG-0518,M4-FUNG-0518:G005,has_gene
M4-FUNG-0518,M4-FUNG-0518:G006,has_gene
M4-FUNG-0518,M4-FUNG-0518:M001,produces_metabolite
M4-FUNG-0518,M4-FUNG-0518:M002,produces_metabolite
M4-FUNG-0519,NCBITAXON:1314807,belongs_to
M4-FUNG-0519,M4-FUNG-0519:G001,has_gene
M4-FUNG-0519,M4-FUNG-0519:G002,has_gene
M4-FUNG-0519,M4-FUNG-0519:G003,has_gene
M4-FUNG-0519,M4-FUNG-0519:M001,produces_metabolite
M4-FUNG-0519,M4-FUNG-0519:M002,produces_metabolite
M4-FUNG-0520,NCBITAXON:5353,belongs_to
M4-FUNG-0520,M4-FUNG-0520:G001,has_gene
M4-FUNG-0520,M4-FUNG-0520:G002,has_gene
M4-FUNG-0520,M4-FUNG-0520:G003,has_gene
M4-FUNG-0520,M4-FUNG-0520:M001,produces_metabolite
M4-FUNG-0520,M4-FUNG-0520:M002,produces_metabolite
M4-FUNG-0521,NCBITAXON:41067,belongs_to
M4-FUNG-0521,M4-FUNG-0521:G001,has_gene
M4-FUNG-0521,M4-FUNG-0521:G002,has_gene
M4-FUNG-0521,M4-FUNG-0521:G003,has_gene
M4-FUNG-0521,M4-FUNG-0521:M001,produces_metabolite
M4-FUNG-0521,M4-FUNG-0521:M002,produces_metabolite
M4-FUNG-0522,M4-FUNG-0522:G001,has_gene
M4-FUNG-0522,M4-FUNG-0522:G002,has_gene
M4-FUNG-0522,M4-FUNG-0522:G003,has_gene
M4-FUNG-0522,M4-FUNG-0522:G004,has_gene
M4-FUNG-0522,M4-FUNG-0522:G005,has_gene
M4-FUNG-0522,M4-FUNG-0522:G006,has_gene
M4-FUNG-0522,M4-FUNG-0522:M001,produces_metabolite
M4-FUNG-0522,M4-FUNG-0522:M002,produces_metabolite
M4-FUNG-0522,M4-FUNG-0522:M003,produces_metabolite
M4-FUNG-0522,M4-FUNG-0522:M004,produces_metabolite
M4-FUNG-0522,M4-FUNG-0522:M005,produces_metabolite
M4-FUNG-0522,M4-FUNG-0522:M006,produces_metabolite
M4-FUNG-0523,NCBITAXON:293381,belongs_to
M4-FUNG-0523,M4-FUNG-0523:G001,has_gene
M4-FUNG-0523,M4-FUNG-0523:G002,has_gene
M4-FUNG-0523,M4-FUNG-0523:G003,has_gene
M4-FUNG-0523,M4-FUNG-0523:G004,has_gene
M4-FUNG-0523,M4-FUNG-0523:G005,has_gene
M4-FUNG-0523,M4-FUNG-0523:G006,has_gene
M4-FUNG-0523,M4-FUNG-0523:G007,has_gene
M4-FUNG-0523,M4-FUNG-0523:G008,has_gene
M4-FUNG-0523,M4-FUNG-0523:M001,produces_metabolite
M4-FUNG-0523,M4-FUNG-0523:M002,produces_metabolite
M4-FUNG-0523,M4-FUNG-0523:M003,produces_metabolite
M4-FUNG-0523,M4-FUNG-0523:M004,produces_metabolite
M4-FUNG-0524,M4-FUNG-0524:G001,has_gene
M4-FUNG-0524,M4-FUNG-0524:G002,has_gene
M4-FUNG-0524,M4-FUNG-0524:G003,has_gene
M4-FUNG-0524,M4-FUNG-0524:G004,has_gene
M4-FUNG-0524,M4-FUNG-0524:M001,produces_metabolite
M4-FUNG-0524,M4-FUNG-0524:M002,produces_metabolite
M4-FUNG-0524,M4-FUNG-0524:M003,produces_metabolite
M4-FUNG-0524,M4-FUNG-0524:M004,produces_metabolite
