assertion_id,dossier_id,section,field,value_raw,missingness_state,source_ids,source_row,feature_policy
M4-FUNG-0068:A100,M4-FUNG-0068,EVIDENCE_SUMMARY,overall_note,Negative LaeA evidence is valuable: a regulator can strongly control penicillin while leaving roquefortine C largely unaffected.,PRESENT,S005,100,provenance_only
M4-FUNG-0069:A7,M4-FUNG-0069,RECORD_CONTROL,schema_version,0.2,PRESENT,,7,administrative_excluded
M4-FUNG-0069:A8,M4-FUNG-0069,RECORD_CONTROL,dossier_id,M4-FUNG-0069,PRESENT,,8,administrative_excluded
M4-FUNG-0069:A9,M4-FUNG-0069,RECORD_CONTROL,sheet_record_status,validated_record,PRESENT,,9,administrative_excluded
M4-FUNG-0069:A10,M4-FUNG-0069,RECORD_CONTROL,annotation_status,deep_validated,PRESENT,,10,administrative_excluded
M4-FUNG-0069:A11,M4-FUNG-0069,RECORD_CONTROL,annotation_date,46248,PRESENT,,11,administrative_excluded
M4-FUNG-0069:A12,M4-FUNG-0069,RECORD_CONTROL,inference,,UNSET,,12,administrative_excluded
M4-FUNG-0069:A13,M4-FUNG-0069,RECORD_CONTROL,last_reviewed_date,46248,PRESENT,,13,administrative_excluded
M4-FUNG-0069:A17,M4-FUNG-0069,RECORD_IDENTITY,source_database,MIBiG,PRESENT,S001,17,candidate_biological_feature
M4-FUNG-0069:A18,M4-FUNG-0069,RECORD_IDENTITY,mibig_accession,BGC0000442,PRESENT,S001,18,candidate_biological_feature
M4-FUNG-0069:A19,M4-FUNG-0069,RECORD_IDENTITY,mibig_version,5,PRESENT,S001,19,candidate_biological_feature
M4-FUNG-0069:A20,M4-FUNG-0069,RECORD_IDENTITY,mibig_record_status,active,PRESENT,S001,20,provenance_only
M4-FUNG-0069:A21,M4-FUNG-0069,RECORD_IDENTITY,source_native_category_value,SQ_A,PRESENT,S001,21,provenance_only
M4-FUNG-0069:A22,M4-FUNG-0069,RECORD_IDENTITY,mibig_completeness,complete,PRESENT,S001,22,provenance_only
M4-FUNG-0069:A23,M4-FUNG-0069,RECORD_IDENTITY,primary_reference_doi,10.1038/nchembio.2007.20,PRESENT,S003,23,candidate_biological_feature
M4-FUNG-0069:A24,M4-FUNG-0069,RECORD_IDENTITY,primary_reference_year,2007,PRESENT,S003,24,candidate_biological_feature
M4-FUNG-0069:A25,M4-FUNG-0069,RECORD_IDENTITY,primary_reference_source_id,S003,PRESENT,,25,provenance_only
M4-FUNG-0069:A29,M4-FUNG-0069,ORGANISM_AND_CONTEXT,organism_name,Aspergillus nidulans FGSC A4,PRESENT,S001; S002,29,candidate_biological_feature
M4-FUNG-0069:A30,M4-FUNG-0069,ORGANISM_AND_CONTEXT,strain_primary,FGSC A4,PRESENT,S001,30,candidate_biological_feature
M4-FUNG-0069:A31,M4-FUNG-0069,ORGANISM_AND_CONTEXT,other_strains_studied,tdi knockouts and heterologous E. coli pathway-reconstitution strains,PRESENT,S003; S004,31,candidate_biological_feature
M4-FUNG-0069:A32,M4-FUNG-0069,ORGANISM_AND_CONTEXT,ncbi_taxon_id,227321,PRESENT,S002,32,candidate_biological_feature
M4-FUNG-0069:A33,M4-FUNG-0069,ORGANISM_AND_CONTEXT,phylum,Ascomycota,PRESENT,S002,33,candidate_biological_feature
M4-FUNG-0069:A34,M4-FUNG-0069,ORGANISM_AND_CONTEXT,class,Eurotiomycetes,PRESENT,S002,34,candidate_biological_feature
M4-FUNG-0069:A35,M4-FUNG-0069,ORGANISM_AND_CONTEXT,order,Eurotiales,PRESENT,S002,35,candidate_biological_feature
M4-FUNG-0069:A36,M4-FUNG-0069,ORGANISM_AND_CONTEXT,family,Aspergillaceae,PRESENT,S002,36,candidate_biological_feature
M4-FUNG-0069:A37,M4-FUNG-0069,ORGANISM_AND_CONTEXT,genus,Aspergillus,PRESENT,S002,37,candidate_biological_feature
M4-FUNG-0069:A38,M4-FUNG-0069,ORGANISM_AND_CONTEXT,pathotype_or_ecotype,model filamentous fungus,PRESENT,S003,38,candidate_biological_feature
M4-FUNG-0069:A39,M4-FUNG-0069,ORGANISM_AND_CONTEXT,ecological_lifestyle,saprotrophic filamentous fungus,PRESENT,S003,39,candidate_biological_feature
M4-FUNG-0069:A40,M4-FUNG-0069,ORGANISM_AND_CONTEXT,host_or_environment,laboratory culture; native ecological role unresolved,PRESENT,S003,40,candidate_biological_feature
M4-FUNG-0069:A41,M4-FUNG-0069,ORGANISM_AND_CONTEXT,geographic_origin_if_reported,NR,NR,S003,41,candidate_biological_feature
M4-FUNG-0069:A45,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,primary_sequence_accession,BN001305.1,PRESENT,S001,45,candidate_biological_feature
M4-FUNG-0069:A46,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_start_bp,712113,PRESENT,S001,46,candidate_biological_feature
M4-FUNG-0069:A47,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_end_bp,755025,PRESENT,S001,47,candidate_biological_feature
M4-FUNG-0069:A48,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_length_bp,42913,PRESENT,S001,48,candidate_biological_feature
M4-FUNG-0069:A49,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,mibig_bgc_class,NRPS (Type I),PRESENT,S001,49,candidate_biological_feature
M4-FUNG-0069:A50,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,refined_bgc_class,"five-gene bis-indole quinone pathway: aminotransferase, unusual NRPS-like dimerization enzyme, quinone reductase, prenyltransferase and essential accessory protein",PRESENT,S003,50,candidate_biological_feature
M4-FUNG-0069:A51,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_bgc_boundary,"BN001305.1:712,113–755,025 (42,913 bp current MIBiG display); the experimentally reconstructed tdiA–tdiE evidence locus spans 732,113–741,871 within this broader window.",PRESENT,S001; S003,51,candidate_biological_feature
M4-FUNG-0069:A52,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,functional_programme_boundary,tdiA–tdiE exactly; LaeA-linked expression boundary prediction matched the five-gene functional cluster,PRESENT,S003; S004,52,candidate_biological_feature
M4-FUNG-0069:A53,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,chromosome_context,A. nidulans genomic sequence BN001305.1,PRESENT,S001,53,candidate_biological_feature
M4-FUNG-0069:A54,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,accessory_chromosome_status,NA,NA,,54,candidate_biological_feature
M4-FUNG-0069:A55,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,copy_number_context,NR,NR,S003,55,candidate_biological_feature
M4-FUNG-0069:A56,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,transposon_or_repeat_context,NR,NR,S003,56,candidate_biological_feature
M4-FUNG-0069:A57,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,boundary_confidence,exceptionally high,PRESENT,S003; S004,57,provenance_only
M4-FUNG-0069:A58,M4-FUNG-0069,SEQUENCE_AND_GENOMIC_ARCHITECTURE,pathway_identity_confidence,exceptionally high,PRESENT,S003,58,provenance_only
M4-FUNG-0069:A62,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,product_family,asterriquinone/terrequinone bis-indole quinones,PRESENT,S001; S003,62,candidate_biological_feature
M4-FUNG-0069:A63,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,primary_product,terrequinone A,PRESENT,S001; S003,63,candidate_biological_feature
M4-FUNG-0069:A64,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,known_congeners,didemethylasterriquinone D and prenylated pathway intermediates,PRESENT,S003,64,candidate_biological_feature
M4-FUNG-0069:A65,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,chemical_class,prenylated bis-indolyl quinone,PRESENT,S003,65,candidate_biological_feature
M4-FUNG-0069:A66,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,biological_role,native ecological role unresolved,PRESENT,S003,66,candidate_biological_feature
M4-FUNG-0069:A67,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,bioactivity_summary,"terrequinone/asterriquinone family is bioactive, but defining work is pathway-biochemical rather than ecological",PRESENT,S003,67,context_or_outcome
M4-FUNG-0069:A68,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,native_pathway_state,detectable under laboratory conditions used for cluster discovery/activation,PRESENT,S004,68,context_or_outcome
M4-FUNG-0069:A69,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,silent_or_cryptic_label_appropriate,not strictly; LaeA-based expression analysis helped expose the locus,PRESENT,S004,69,context_or_outcome
M4-FUNG-0069:A70,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,extracellular_recovery,fungal and heterologous extracts,PRESENT,S003,70,context_or_outcome
M4-FUNG-0069:A71,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,structure_identification_level,full heterologous reconstruction plus NMR/MS,PRESENT,S003,71,context_or_outcome
M4-FUNG-0069:A72,M4-FUNG-0069,PRODUCT_AND_BIOLOGICAL_ROLE,known_product_identifiers,terrequinone A formula C32H30N2O3,PRESENT,S001,72,candidate_biological_feature
M4-FUNG-0069:A76,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,activation_intervention_required,not required for E. coli reconstruction; in native A. nidulans LaeA-linked expression patterns aided cluster boundary discovery,PRESENT,S003; S004,76,context_or_outcome
M4-FUNG-0069:A77,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,productive_developmental_state,NR,NR,S004,77,context_or_outcome
M4-FUNG-0069:A78,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,physiological_state,secondary-metabolic state,PRESENT,S004,78,context_or_outcome
M4-FUNG-0069:A79,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,environmental_trigger,NF,NF,S004,79,context_or_outcome
M4-FUNG-0069:A80,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,ecological_trigger,NF,NF,S004,80,context_or_outcome
M4-FUNG-0069:A81,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,temporal_window,NR,NR,S004,81,context_or_outcome
M4-FUNG-0069:A82,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,history_dependence,NR,NR,S004,82,context_or_outcome
M4-FUNG-0069:A83,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,spatial_context,heterologous reconstruction bypasses native compartment/regulation constraints,PRESENT,S003,83,context_or_outcome
M4-FUNG-0069:A84,M4-FUNG-0069,ACTIVATION_AND_CONTEXT_MODIFIERS,culture_architecture,native fungal genetics plus E. coli full-pathway reconstruction,PRESENT,S003; S004,84,context_or_outcome
M4-FUNG-0069:A89,M4-FUNG-0069,EVIDENCE_SUMMARY,candidate_bgc_credibility,exceptionally high,PRESENT,S003,89,provenance_only
M4-FUNG-0069:A90,M4-FUNG-0069,EVIDENCE_SUMMARY,coordinated_transcription_evidence,high,PRESENT,S004,90,provenance_only
M4-FUNG-0069:A91,M4-FUNG-0069,EVIDENCE_SUMMARY,biochemical_execution_evidence,exceptionally high,PRESENT,S003,91,provenance_only
M4-FUNG-0069:A92,M4-FUNG-0069,EVIDENCE_SUMMARY,product_formation_evidence,exceptionally high,PRESENT,S003,92,provenance_only
M4-FUNG-0069:A93,M4-FUNG-0069,EVIDENCE_SUMMARY,product_recovery_evidence,very_high,PRESENT,S003,93,context_or_outcome
M4-FUNG-0069:A94,M4-FUNG-0069,EVIDENCE_SUMMARY,bgc_product_attribution,exceptionally high,PRESENT,S003,94,provenance_only
M4-FUNG-0069:A95,M4-FUNG-0069,EVIDENCE_SUMMARY,gene_product_attribution,very high for TdiA-D; TdiE necessity high but exact catalytic mechanism unresolved,PRESENT,S003,95,provenance_only
M4-FUNG-0069:A96,M4-FUNG-0069,EVIDENCE_SUMMARY,complete_pathway_reconstruction,yes in E. coli at five-protein level,PRESENT,S003,96,provenance_only
M4-FUNG-0069:A97,M4-FUNG-0069,EVIDENCE_SUMMARY,major_unresolved_question,molecular function of TdiE and native ecological function of terrequinone A,PRESENT,S003,97,candidate_biological_feature
M4-FUNG-0069:A98,M4-FUNG-0069,EVIDENCE_SUMMARY,major_database_problem,current generated MIBiG window is much broader than the five-gene evidence locus,PRESENT,S001,98,provenance_only
M4-FUNG-0069:A99,M4-FUNG-0069,EVIDENCE_SUMMARY,best_use_case_for_atlas,full heterologous pathway reconstruction plus a required accessory gene with unresolved chemistry,PRESENT,,99,provenance_only
M4-FUNG-0069:A100,M4-FUNG-0069,EVIDENCE_SUMMARY,overall_note,TdiE is a good example of 'gene necessity without reaction identity': it preserves pathway fidelity but its substrate-level action remains uncertain.,PRESENT,S003,100,provenance_only
M4-FUNG-0070:A7,M4-FUNG-0070,RECORD_CONTROL,schema_version,0.2,PRESENT,,7,administrative_excluded
M4-FUNG-0070:A8,M4-FUNG-0070,RECORD_CONTROL,dossier_id,M4-FUNG-0070,PRESENT,,8,administrative_excluded
M4-FUNG-0070:A9,M4-FUNG-0070,RECORD_CONTROL,sheet_record_status,validated_record,PRESENT,,9,administrative_excluded
M4-FUNG-0070:A10,M4-FUNG-0070,RECORD_CONTROL,annotation_status,deep_validated,PRESENT,,10,administrative_excluded
M4-FUNG-0070:A11,M4-FUNG-0070,RECORD_CONTROL,annotation_date,46248,PRESENT,,11,administrative_excluded
M4-FUNG-0070:A12,M4-FUNG-0070,RECORD_CONTROL,inference,,UNSET,,12,administrative_excluded
M4-FUNG-0070:A13,M4-FUNG-0070,RECORD_CONTROL,last_reviewed_date,46248,PRESENT,,13,administrative_excluded
M4-FUNG-0070:A17,M4-FUNG-0070,RECORD_IDENTITY,source_database,MIBiG,PRESENT,S001,17,candidate_biological_feature
M4-FUNG-0070:A18,M4-FUNG-0070,RECORD_IDENTITY,mibig_accession,BGC0000456,PRESENT,S001,18,candidate_biological_feature
M4-FUNG-0070:A19,M4-FUNG-0070,RECORD_IDENTITY,mibig_version,2,PRESENT,S001,19,candidate_biological_feature
M4-FUNG-0070:A20,M4-FUNG-0070,RECORD_IDENTITY,mibig_record_status,retired,PRESENT,S001,20,provenance_only
M4-FUNG-0070:A21,M4-FUNG-0070,RECORD_IDENTITY,source_native_category_value,SQ_A,PRESENT,S001,21,provenance_only
M4-FUNG-0070:A22,M4-FUNG-0070,RECORD_IDENTITY,mibig_completeness,unknown,UNCERTAIN,S001,22,provenance_only
M4-FUNG-0070:A23,M4-FUNG-0070,RECORD_IDENTITY,primary_reference_doi,10.1007/s00253-014-5803-7,PRESENT,S003,23,candidate_biological_feature
M4-FUNG-0070:A24,M4-FUNG-0070,RECORD_IDENTITY,primary_reference_year,2014,PRESENT,S003,24,candidate_biological_feature
M4-FUNG-0070:A25,M4-FUNG-0070,RECORD_IDENTITY,primary_reference_source_id,S003,PRESENT,,25,provenance_only
M4-FUNG-0070:A29,M4-FUNG-0070,ORGANISM_AND_CONTEXT,organism_name,Lecanicillium sp. HF627,PRESENT,S001; S002,29,candidate_biological_feature
M4-FUNG-0070:A30,M4-FUNG-0070,ORGANISM_AND_CONTEXT,strain_primary,HF627,PRESENT,S001; S003,30,candidate_biological_feature
M4-FUNG-0070:A31,M4-FUNG-0070,ORGANISM_AND_CONTEXT,other_strains_studied,vlmS/vlmA/vlmB/vlmC deletion strains and precursor-feeding rescue cultures,PRESENT,S003,31,candidate_biological_feature
M4-FUNG-0070:A32,M4-FUNG-0070,ORGANISM_AND_CONTEXT,ncbi_taxon_id,1756136,PRESENT,S002; S005,32,candidate_biological_feature
M4-FUNG-0070:A33,M4-FUNG-0070,ORGANISM_AND_CONTEXT,phylum,Ascomycota,PRESENT,S002,33,candidate_biological_feature
M4-FUNG-0070:A34,M4-FUNG-0070,ORGANISM_AND_CONTEXT,class,Sordariomycetes,PRESENT,S002,34,candidate_biological_feature
M4-FUNG-0070:A35,M4-FUNG-0070,ORGANISM_AND_CONTEXT,order,Hypocreales,PRESENT,S002,35,candidate_biological_feature
M4-FUNG-0070:A36,M4-FUNG-0070,ORGANISM_AND_CONTEXT,family,Cordycipitaceae,PRESENT,S002,36,candidate_biological_feature
M4-FUNG-0070:A37,M4-FUNG-0070,ORGANISM_AND_CONTEXT,genus,Lecanicillium,PRESENT,S002,37,candidate_biological_feature
M4-FUNG-0070:A38,M4-FUNG-0070,ORGANISM_AND_CONTEXT,pathotype_or_ecotype,fungal lipopeptide producer; strain ecology not central to defining work,PRESENT,S003,38,candidate_biological_feature
M4-FUNG-0070:A39,M4-FUNG-0070,ORGANISM_AND_CONTEXT,ecological_lifestyle,NR,NR,S003,39,candidate_biological_feature
M4-FUNG-0070:A40,M4-FUNG-0070,ORGANISM_AND_CONTEXT,host_or_environment,laboratory fungal culture,PRESENT,S003,40,candidate_biological_feature
M4-FUNG-0070:A41,M4-FUNG-0070,ORGANISM_AND_CONTEXT,geographic_origin_if_reported,NR,NR,S003,41,candidate_biological_feature
M4-FUNG-0070:A45,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,primary_sequence_accession,AB862312.1,PRESENT,S001,45,candidate_biological_feature
M4-FUNG-0070:A46,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_start_bp,NR,NR,S001,46,candidate_biological_feature
M4-FUNG-0070:A47,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_end_bp,NR,NR,S001,47,candidate_biological_feature
M4-FUNG-0070:A48,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_length_bp,NR,NR,S001,48,candidate_biological_feature
M4-FUNG-0070:A49,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,mibig_bgc_class,NRPS (Type I),PRESENT,S001,49,candidate_biological_feature
M4-FUNG-0070:A50,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,refined_bgc_class,"four-gene cyclic lipopeptide programme with NRPS, fatty-acid hydroxylase, thioesterase and AMP-dependent ligase",PRESENT,S003,50,candidate_biological_feature
M4-FUNG-0070:A51,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_bgc_boundary,legacy AB862312.1 record; exact retired MIBiG interval not retained,PRESENT,S001,51,candidate_biological_feature
M4-FUNG-0070:A52,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,functional_programme_boundary,vlmS/vlmA/vlmB/vlmC; no cluster-local FAS/PKS despite hydroxy-fatty-acid moiety,PRESENT,S003,52,candidate_biological_feature
M4-FUNG-0070:A53,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,chromosome_context,NR,NR,S003,53,candidate_biological_feature
M4-FUNG-0070:A54,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,accessory_chromosome_status,NA,NA,,54,candidate_biological_feature
M4-FUNG-0070:A55,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,copy_number_context,NR,NR,S003,55,candidate_biological_feature
M4-FUNG-0070:A56,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,transposon_or_repeat_context,NR,NR,S003,56,candidate_biological_feature
M4-FUNG-0070:A57,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,boundary_confidence,high for four-gene functional programme; retired physical boundary uncertain,PRESENT,S003,57,provenance_only
M4-FUNG-0070:A58,M4-FUNG-0070,SEQUENCE_AND_GENOMIC_ARCHITECTURE,pathway_identity_confidence,very_high,PRESENT,S003,58,provenance_only
M4-FUNG-0070:A62,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,product_family,verlamelin cyclic lipopeptides,PRESENT,S001; S003,62,candidate_biological_feature
M4-FUNG-0070:A63,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,primary_product,verlamelin,PRESENT,S001; S003,63,candidate_biological_feature
M4-FUNG-0070:A64,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,known_congeners,verlamelin A and B differing in one amino-acid residue,PRESENT,S003,64,candidate_biological_feature
M4-FUNG-0070:A65,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,chemical_class,cyclic lipopeptide / lipo-depsipeptide,PRESENT,S003,65,candidate_biological_feature
M4-FUNG-0070:A66,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,biological_role,antifungal natural product; native producer ecological function unresolved,PRESENT,S003,66,candidate_biological_feature
M4-FUNG-0070:A67,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,bioactivity_summary,verlamelins display antifungal activity,PRESENT,S003,67,context_or_outcome
M4-FUNG-0070:A68,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,native_pathway_state,active under laboratory production conditions,PRESENT,S003,68,context_or_outcome
M4-FUNG-0070:A69,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,silent_or_cryptic_label_appropriate,no,PRESENT,S003,69,context_or_outcome
M4-FUNG-0070:A70,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,extracellular_recovery,culture extract/broth,PRESENT,S003,70,context_or_outcome
M4-FUNG-0070:A71,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,structure_identification_level,MS/NMR and genetic pathway analysis,PRESENT,S003,71,context_or_outcome
M4-FUNG-0070:A72,M4-FUNG-0070,PRODUCT_AND_BIOLOGICAL_ROLE,known_product_identifiers,NR,NR,S003,72,candidate_biological_feature
M4-FUNG-0070:A76,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,activation_intervention_required,none for native production,PRESENT,S003,76,context_or_outcome
M4-FUNG-0070:A77,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,productive_developmental_state,vegetative culture,PRESENT,S003,77,context_or_outcome
M4-FUNG-0070:A78,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,physiological_state,requires primary-metabolic hydroxy-fatty-acid precursor supply,PRESENT,S003,78,context_or_outcome
M4-FUNG-0070:A79,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,environmental_trigger,NF,NF,S003,79,context_or_outcome
M4-FUNG-0070:A80,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,ecological_trigger,NF,NF,S003,80,context_or_outcome
M4-FUNG-0070:A81,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,temporal_window,NR,NR,S003,81,context_or_outcome
M4-FUNG-0070:A82,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,history_dependence,NR,NR,S003,82,context_or_outcome
M4-FUNG-0070:A83,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,spatial_context,lipid precursor comes from cellular primary fatty-acid metabolism outside the four-gene locus,PRESENT,S003,83,context_or_outcome
M4-FUNG-0070:A84,M4-FUNG-0070,ACTIVATION_AND_CONTEXT_MODIFIERS,culture_architecture,"fungal culture, targeted gene deletion and precursor feeding",PRESENT,S003,84,context_or_outcome
M4-FUNG-0070:A89,M4-FUNG-0070,EVIDENCE_SUMMARY,candidate_bgc_credibility,very_high despite retired status,PRESENT,S003,89,provenance_only
M4-FUNG-0070:A90,M4-FUNG-0070,EVIDENCE_SUMMARY,coordinated_transcription_evidence,NR,NR,S003,90,provenance_only
M4-FUNG-0070:A91,M4-FUNG-0070,EVIDENCE_SUMMARY,biochemical_execution_evidence,very_high for four-gene necessity/precursor logic,PRESENT,S003,91,provenance_only
M4-FUNG-0070:A92,M4-FUNG-0070,EVIDENCE_SUMMARY,product_formation_evidence,very_high,PRESENT,S003,92,provenance_only
M4-FUNG-0070:A93,M4-FUNG-0070,EVIDENCE_SUMMARY,product_recovery_evidence,high,PRESENT,S003,93,context_or_outcome
M4-FUNG-0070:A94,M4-FUNG-0070,EVIDENCE_SUMMARY,bgc_product_attribution,very_high,PRESENT,S003,94,provenance_only
M4-FUNG-0070:A95,M4-FUNG-0070,EVIDENCE_SUMMARY,gene_product_attribution,very high for VlmS/A/B/C at functional level; exact reaction details for VlmC remain less complete,PRESENT,S003,95,provenance_only
