evidence_link_id,record_type,record_key,dossier_id,source_id,source_key,link_status,record_source_row
ELINK_a6607319cecf,ASSERTION,M4-FUNG-0516:A9,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,9
ELINK_05d5b05ec69c,ASSERTION,M4-FUNG-0516:A9,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,9
ELINK_f67e055dcd63,ASSERTION,M4-FUNG-0516:A9,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,9
ELINK_5aad64d2856e,ASSERTION,M4-FUNG-0516:A9,M4-FUNG-0516,S004,M4-FUNG-0516:S004,resolved,9
ELINK_7b645acc563d,ASSERTION,M4-FUNG-0516:A10,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,10
ELINK_44fcf586c6d1,ASSERTION,M4-FUNG-0516:A10,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,10
ELINK_3da4f33d56e9,ASSERTION,M4-FUNG-0516:A10,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,10
ELINK_8b062958eff8,ASSERTION,M4-FUNG-0516:A10,M4-FUNG-0516,S004,M4-FUNG-0516:S004,resolved,10
ELINK_13b1e4634095,ASSERTION,M4-FUNG-0516:A17,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,17
ELINK_06bd4e93e4ea,ASSERTION,M4-FUNG-0516:A18,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,18
ELINK_d92ae512284d,ASSERTION,M4-FUNG-0516:A19,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,19
ELINK_306b87713737,ASSERTION,M4-FUNG-0516:A20,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,20
ELINK_a35821f8a34d,ASSERTION,M4-FUNG-0516:A21,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,21
ELINK_be738c0ade33,ASSERTION,M4-FUNG-0516:A22,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,22
ELINK_222851452c53,ASSERTION,M4-FUNG-0516:A23,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,23
ELINK_ac36e2721373,ASSERTION,M4-FUNG-0516:A24,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,24
ELINK_43d3b28b63dc,ASSERTION,M4-FUNG-0516:A25,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,25
ELINK_6ee5defa3c9c,ASSERTION,M4-FUNG-0516:A29,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,29
ELINK_8688ca8c64e0,ASSERTION,M4-FUNG-0516:A29,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,29
ELINK_b819ba9d0ba9,ASSERTION,M4-FUNG-0516:A30,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,30
ELINK_ef598c9d9313,ASSERTION,M4-FUNG-0516:A31,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,31
ELINK_0bb552f58b6d,ASSERTION,M4-FUNG-0516:A32,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,32
ELINK_de41ed5ae6e8,ASSERTION,M4-FUNG-0516:A32,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,32
ELINK_ee2ea5494a07,ASSERTION,M4-FUNG-0516:A33,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,33
ELINK_f2d2b0fa6da0,BGC_FACET,M4-FUNG-0516:taxonomy.phylum:33,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,33
ELINK_edd00e4f0a20,ASSERTION,M4-FUNG-0516:A34,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,34
ELINK_6ca15a925ca1,BGC_FACET,M4-FUNG-0516:taxonomy.class:34,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,34
ELINK_460382ed01f1,ASSERTION,M4-FUNG-0516:A35,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,35
ELINK_7f7745ebaaca,BGC_FACET,M4-FUNG-0516:taxonomy.order:35,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,35
ELINK_1dc799097bbe,ASSERTION,M4-FUNG-0516:A36,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,36
ELINK_adf0f870391e,BGC_FACET,M4-FUNG-0516:taxonomy.family:36,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,36
ELINK_025808c1c3db,ASSERTION,M4-FUNG-0516:A37,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,37
ELINK_89dffd230449,BGC_FACET,M4-FUNG-0516:taxonomy.genus:37,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,37
ELINK_28c680dc7112,ASSERTION,M4-FUNG-0516:A38,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,38
ELINK_2e11ea359502,BGC_FACET,M4-FUNG-0516:organism.pathotype_or_ecotype:38,M4-FUNG-0516,S002,M4-FUNG-0516:S002,resolved,38
ELINK_183c9c71c15c,ASSERTION,M4-FUNG-0516:A39,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,39
ELINK_a2448e9bd2c7,BGC_FACET,M4-FUNG-0516:ecology.lifestyle:39,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,39
ELINK_bb289b5b6242,ASSERTION,M4-FUNG-0516:A40,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,40
ELINK_d345fc1d15fc,BGC_FACET,M4-FUNG-0516:ecology.host_or_environment:40,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,40
ELINK_057402fd9204,ASSERTION,M4-FUNG-0516:A41,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,41
ELINK_7e2614973364,ASSERTION,M4-FUNG-0516:A45,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,45
ELINK_49d8f9dfcb5a,ASSERTION,M4-FUNG-0516:A46,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,46
ELINK_7daa4c3fa722,ASSERTION,M4-FUNG-0516:A47,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,47
ELINK_76573215b34a,ASSERTION,M4-FUNG-0516:A48,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,48
ELINK_0c9e2d3caf88,ASSERTION,M4-FUNG-0516:A49,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,49
ELINK_1e55bf0de2d6,BGC_FACET,M4-FUNG-0516:biosynthesis.database_class:49,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,49
ELINK_f2ffc9bac42a,ASSERTION,M4-FUNG-0516:A50,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,50
ELINK_e05a46211f5e,BGC_FACET,M4-FUNG-0516:biosynthesis.refined_class:50,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,50
ELINK_16957da7d86a,ASSERTION,M4-FUNG-0516:A51,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,51
ELINK_e885f0d8f88d,ASSERTION,M4-FUNG-0516:A52,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,52
ELINK_c08c424ad5fd,ASSERTION,M4-FUNG-0516:A52,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,52
ELINK_d256b79edf1c,ASSERTION,M4-FUNG-0516:A53,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,53
ELINK_8de7bf8055f9,BGC_FACET,M4-FUNG-0516:genome.chromosome_context:53,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,53
ELINK_63a3e7e21672,ASSERTION,M4-FUNG-0516:A54,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,54
ELINK_a478b4ee042f,BGC_FACET,M4-FUNG-0516:genome.accessory_chromosome_status:54,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,54
ELINK_d5c272878b50,ASSERTION,M4-FUNG-0516:A55,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,55
ELINK_342dfd8a8708,BGC_FACET,M4-FUNG-0516:genome.copy_number_context:55,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,55
ELINK_b835ae8b83c4,ASSERTION,M4-FUNG-0516:A56,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,56
ELINK_5d72e1c94184,BGC_FACET,M4-FUNG-0516:genome.repeat_context:56,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,56
ELINK_ead10e07fae3,ASSERTION,M4-FUNG-0516:A57,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,57
ELINK_964a6a2643cd,ASSERTION,M4-FUNG-0516:A57,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,57
ELINK_afc72df5caad,ASSERTION,M4-FUNG-0516:A58,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,58
ELINK_83ac45d6a86d,ASSERTION,M4-FUNG-0516:A62,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,62
ELINK_375d86e4f17d,ASSERTION,M4-FUNG-0516:A62,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,62
ELINK_ca457ff542d8,BGC_FACET,M4-FUNG-0516:chemistry.product_family:62,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,62
ELINK_50274b2172b3,BGC_FACET,M4-FUNG-0516:chemistry.product_family:62,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,62
ELINK_5f32a390e049,ASSERTION,M4-FUNG-0516:A63,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,63
ELINK_8fecbdcb90dc,ASSERTION,M4-FUNG-0516:A63,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,63
ELINK_a29e4d62a626,BGC_FACET,M4-FUNG-0516:chemistry.primary_product:63,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,63
ELINK_c0cfb70f3da9,BGC_FACET,M4-FUNG-0516:chemistry.primary_product:63,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,63
ELINK_0f881a0d2aa3,ASSERTION,M4-FUNG-0516:A64,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,64
ELINK_3012a34159b0,ASSERTION,M4-FUNG-0516:A65,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,65
ELINK_c54be2421a10,BGC_FACET,M4-FUNG-0516:chemistry.chemical_class:65,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,65
ELINK_a3bd555c31e7,ASSERTION,M4-FUNG-0516:A66,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,66
ELINK_d63844307bf1,BGC_FACET,M4-FUNG-0516:biology.biological_role:66,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,66
ELINK_83d247437723,ASSERTION,M4-FUNG-0516:A67,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,67
ELINK_6d47555b2d16,ASSERTION,M4-FUNG-0516:A68,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,68
ELINK_5bd0ba4db62e,BGC_FACET,M4-FUNG-0516:activation.native_pathway_state:68,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,68
ELINK_89b57802235a,ASSERTION,M4-FUNG-0516:A69,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,69
ELINK_8b0596c0a9e3,ASSERTION,M4-FUNG-0516:A70,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,70
ELINK_f67bd8ba7fd9,BGC_FACET,M4-FUNG-0516:activation.extracellular_recovery:70,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,70
ELINK_f4492a4a6ec2,ASSERTION,M4-FUNG-0516:A71,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,71
ELINK_693433309408,ASSERTION,M4-FUNG-0516:A72,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,72
ELINK_56387ba5f49e,ASSERTION,M4-FUNG-0516:A76,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,76
ELINK_bbc515f84b6f,ASSERTION,M4-FUNG-0516:A77,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,77
ELINK_aa2d386e8a5c,BGC_FACET,M4-FUNG-0516:activation.productive_developmental_state:77,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,77
ELINK_edbf14168f4a,ASSERTION,M4-FUNG-0516:A78,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,78
ELINK_7b7027742d0a,BGC_FACET,M4-FUNG-0516:activation.physiological_state:78,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,78
ELINK_68317908d71e,ASSERTION,M4-FUNG-0516:A79,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,79
ELINK_d841a2e9d721,BGC_FACET,M4-FUNG-0516:activation.environmental_trigger:79,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,79
ELINK_a40c8daa7550,ASSERTION,M4-FUNG-0516:A80,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,80
ELINK_5e303cfeea0e,BGC_FACET,M4-FUNG-0516:activation.ecological_trigger:80,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,80
ELINK_8a9837af2064,ASSERTION,M4-FUNG-0516:A81,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,81
ELINK_4c70452998d7,BGC_FACET,M4-FUNG-0516:activation.temporal_window:81,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,81
ELINK_a5cb56aaeee7,ASSERTION,M4-FUNG-0516:A82,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,82
ELINK_bcfa274df25b,ASSERTION,M4-FUNG-0516:A83,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,83
ELINK_802ff08ea8db,BGC_FACET,M4-FUNG-0516:activation.spatial_context:83,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,83
ELINK_501077339bc3,ASSERTION,M4-FUNG-0516:A84,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,84
ELINK_1ba82bf93036,BGC_FACET,M4-FUNG-0516:activation.culture_architecture:84,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,84
ELINK_ae8e342cd062,ASSERTION,M4-FUNG-0516:A89,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,89
ELINK_0cc3267a3668,ASSERTION,M4-FUNG-0516:A90,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,90
ELINK_3adfa30bbe4d,ASSERTION,M4-FUNG-0516:A91,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,91
ELINK_110c91604817,ASSERTION,M4-FUNG-0516:A92,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,92
ELINK_1a7dace99011,ASSERTION,M4-FUNG-0516:A93,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,93
ELINK_def433f2de25,ASSERTION,M4-FUNG-0516:A94,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,94
ELINK_02a040ca6fa5,ASSERTION,M4-FUNG-0516:A95,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,95
ELINK_b127774919e0,ASSERTION,M4-FUNG-0516:A96,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,96
ELINK_4a6b67ed9f6e,ASSERTION,M4-FUNG-0516:A97,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,97
ELINK_b2bea9979dcf,ASSERTION,M4-FUNG-0516:A98,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,98
ELINK_0f24619444c8,ASSERTION,M4-FUNG-0516:A98,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,98
ELINK_90f8a0b27bdb,ASSERTION,M4-FUNG-0516:A99,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,99
ELINK_add73a0707dc,ASSERTION,M4-FUNG-0516:A100,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,100
ELINK_84c45a8b1d69,GENE,M4-FUNG-0516:G001,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,104
ELINK_5c2d4cfc4116,GENE,M4-FUNG-0516:G002,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,105
ELINK_085de7485593,METABOLITE,M4-FUNG-0516:M001,M4-FUNG-0516,S001,M4-FUNG-0516:S001,resolved,114
ELINK_99be5cf9bc11,METABOLITE,M4-FUNG-0516:M001,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,114
ELINK_1ca0913ebb0f,METABOLITE,M4-FUNG-0516:M002,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,115
ELINK_0da7c0880400,EXPERIMENT,M4-FUNG-0516:E001,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_3812d9922083,EXPERIMENT_LINK,XLINK_779a0bd40c13,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_0f04d055b997,EXPERIMENT_LINK,XLINK_84e6a750d0fc,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_ed37b4090126,EXPERIMENT_LINK,XLINK_77a92928416e,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_76bcd017f57c,EXPERIMENT_LINK,XLINK_a0a445659c0a,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_a33a9074d08e,EXPERIMENT_LINK,XLINK_20b0ed3b1b51,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_d56acca9216b,EXPERIMENT_LINK,XLINK_390fa18375fb,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_3fe5d8fe9500,EXPERIMENT_LINK,XLINK_6c7324ffbcb1,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_24ce7d4c09d5,OBSERVATION,OBS_697383700b3a,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,124
ELINK_57a95c477b72,EXPERIMENT,M4-FUNG-0516:E002,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_1435061f001e,EXPERIMENT_LINK,XLINK_c70db658d191,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_c096d15ef281,EXPERIMENT_LINK,XLINK_b2788e675657,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_422eca49bdb6,EXPERIMENT_LINK,XLINK_2b33e8524f06,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_2de74658e3c8,EXPERIMENT_LINK,XLINK_c578d0263f0a,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_cdfad9467c47,EXPERIMENT_LINK,XLINK_ff8487ff4872,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_dffc0515e0c0,EXPERIMENT_LINK,XLINK_ef439e796d7e,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_b86e007a3bac,EXPERIMENT_LINK,XLINK_cc2c930b2d28,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_b230aa12320b,OBSERVATION,OBS_0a788e9eac61,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,125
ELINK_510073080454,EXPERIMENT,M4-FUNG-0516:E003,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,126
ELINK_94a8c9c2adfa,EXPERIMENT_LINK,XLINK_dad0a2e2c145,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,126
ELINK_cba719ac2ffe,EXPERIMENT_LINK,XLINK_6c466a414cf9,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,126
ELINK_40abaae42d12,EXPERIMENT_LINK,XLINK_85e6d7e66543,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,126
ELINK_111153446fb3,EXPERIMENT_LINK,XLINK_0b1016163acc,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,126
ELINK_d6df499171e6,EXPERIMENT_LINK,XLINK_89e81419a30f,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,126
ELINK_cda407b58ec8,OBSERVATION,OBS_fafa2890a0b0,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,126
ELINK_fb650058a9e3,CLAIM,M4-FUNG-0516:C001,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,143
ELINK_af3106774667,CLAIM,M4-FUNG-0516:C002,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,144
ELINK_1d943063b75e,CLAIM,M4-FUNG-0516:C003,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,145
ELINK_ef6959669d1a,RELATIONSHIP,M4-FUNG-0516:R001,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,154
ELINK_f78e56af17ff,RELATIONSHIP,M4-FUNG-0516:R002,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,155
ELINK_1d3db978767b,RELATIONSHIP,M4-FUNG-0516:R003,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,156
ELINK_3cd6bb962083,CONFLICT,M4-FUNG-0516:U001,M4-FUNG-0516,S003,M4-FUNG-0516:S003,resolved,165
ELINK_6627a8ac8ecb,ASSERTION,M4-FUNG-0517:A9,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,9
ELINK_21f9a1155b60,ASSERTION,M4-FUNG-0517:A9,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,9
ELINK_1b27ec92579f,ASSERTION,M4-FUNG-0517:A9,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,9
ELINK_70abe55b0878,ASSERTION,M4-FUNG-0517:A10,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,10
ELINK_3a1607b4fbc6,ASSERTION,M4-FUNG-0517:A10,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,10
ELINK_c0b768e44bbe,ASSERTION,M4-FUNG-0517:A10,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,10
ELINK_612d966a276d,ASSERTION,M4-FUNG-0517:A17,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,17
ELINK_fbbf1eccd412,ASSERTION,M4-FUNG-0517:A18,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,18
ELINK_b80e246955bd,ASSERTION,M4-FUNG-0517:A19,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,19
ELINK_03fda3a0d80f,ASSERTION,M4-FUNG-0517:A20,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,20
ELINK_504cd5ebad33,ASSERTION,M4-FUNG-0517:A21,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,21
ELINK_6c5c7a934552,ASSERTION,M4-FUNG-0517:A22,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,22
ELINK_3551c623594b,ASSERTION,M4-FUNG-0517:A23,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,23
ELINK_6f11881c78f4,ASSERTION,M4-FUNG-0517:A24,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,24
ELINK_0d5a81d48f0f,ASSERTION,M4-FUNG-0517:A25,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,25
ELINK_811b3009a087,ASSERTION,M4-FUNG-0517:A29,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,29
ELINK_8d68c7ef4c6a,ASSERTION,M4-FUNG-0517:A29,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,29
ELINK_1bdd7d2ef1b1,ASSERTION,M4-FUNG-0517:A30,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,30
ELINK_64c2072cb1ea,ASSERTION,M4-FUNG-0517:A31,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,31
ELINK_2f363b83b31c,ASSERTION,M4-FUNG-0517:A32,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,32
ELINK_1583248faf69,ASSERTION,M4-FUNG-0517:A33,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,33
ELINK_b5134102ed6a,BGC_FACET,M4-FUNG-0517:taxonomy.phylum:33,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,33
ELINK_f22b7d3bc619,ASSERTION,M4-FUNG-0517:A34,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,34
ELINK_3b46601a091a,BGC_FACET,M4-FUNG-0517:taxonomy.class:34,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,34
ELINK_10328c2cdb2d,ASSERTION,M4-FUNG-0517:A35,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,35
ELINK_7ad2ddadfffd,BGC_FACET,M4-FUNG-0517:taxonomy.order:35,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,35
ELINK_3e52232ac4d3,ASSERTION,M4-FUNG-0517:A36,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,36
ELINK_f5b939ec9289,BGC_FACET,M4-FUNG-0517:taxonomy.family:36,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,36
ELINK_87bbc52fb8f8,ASSERTION,M4-FUNG-0517:A37,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,37
ELINK_aef5da7f5f79,BGC_FACET,M4-FUNG-0517:taxonomy.genus:37,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,37
ELINK_9646edfe984d,ASSERTION,M4-FUNG-0517:A38,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,38
ELINK_35281e2c69eb,BGC_FACET,M4-FUNG-0517:organism.pathotype_or_ecotype:38,M4-FUNG-0517,S002,M4-FUNG-0517:S002,resolved,38
ELINK_5865c425d3b6,ASSERTION,M4-FUNG-0517:A39,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,39
ELINK_398072fb2ddb,BGC_FACET,M4-FUNG-0517:ecology.lifestyle:39,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,39
ELINK_550fcd56d03c,ASSERTION,M4-FUNG-0517:A40,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,40
ELINK_4549de103818,BGC_FACET,M4-FUNG-0517:ecology.host_or_environment:40,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,40
ELINK_83131b4f63df,ASSERTION,M4-FUNG-0517:A41,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,41
ELINK_b21aa43a9cad,ASSERTION,M4-FUNG-0517:A45,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,45
ELINK_21a8d2852447,ASSERTION,M4-FUNG-0517:A46,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,46
ELINK_55458b0b227a,ASSERTION,M4-FUNG-0517:A47,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,47
ELINK_51387ce2a22b,ASSERTION,M4-FUNG-0517:A48,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,48
ELINK_6c7a3073ffc6,ASSERTION,M4-FUNG-0517:A49,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,49
ELINK_04b9235bcd9c,BGC_FACET,M4-FUNG-0517:biosynthesis.database_class:49,M4-FUNG-0517,S001,M4-FUNG-0517:S001,resolved,49
ELINK_e4b77d0657ec,ASSERTION,M4-FUNG-0517:A50,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,50
ELINK_85e7c6183b91,BGC_FACET,M4-FUNG-0517:biosynthesis.refined_class:50,M4-FUNG-0517,S003,M4-FUNG-0517:S003,resolved,50
