dossier_id,source_row,field,excluded_value_present,reason,source_ids
M4-FUNG-0168,31,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0168,32,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0168,35,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0169,7,schema_version,True,administrative_excluded,
M4-FUNG-0169,8,dossier_id,True,administrative_excluded,
M4-FUNG-0169,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0169,10,annotation_status,True,administrative_excluded,
M4-FUNG-0169,11,annotation_date,True,administrative_excluded,
M4-FUNG-0169,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0169,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0169,29,claim.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0169,32,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0170,7,schema_version,True,administrative_excluded,
M4-FUNG-0170,8,dossier_id,True,administrative_excluded,
M4-FUNG-0170,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0170,10,annotation_status,True,administrative_excluded,
M4-FUNG-0170,11,annotation_date,True,administrative_excluded,
M4-FUNG-0170,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0170,28,claim.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0170,29,claim.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0170,32,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0171,7,schema_version,True,administrative_excluded,
M4-FUNG-0171,8,dossier_id,True,administrative_excluded,
M4-FUNG-0171,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0171,10,annotation_status,True,administrative_excluded,
M4-FUNG-0171,11,annotation_date,True,administrative_excluded,
M4-FUNG-0171,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0171,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0171,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0171,32,relationship.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0172,7,schema_version,True,administrative_excluded,
M4-FUNG-0172,8,dossier_id,True,administrative_excluded,
M4-FUNG-0172,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0172,10,annotation_status,True,administrative_excluded,
M4-FUNG-0172,11,annotation_date,True,administrative_excluded,
M4-FUNG-0172,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0172,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0172,29,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0172,32,relationship.legacy_support_annotation,True,provenance_only,S002
M4-FUNG-0173,7,schema_version,True,administrative_excluded,
M4-FUNG-0173,8,dossier_id,True,administrative_excluded,
M4-FUNG-0173,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0173,10,annotation_status,True,administrative_excluded,
M4-FUNG-0173,11,annotation_date,True,administrative_excluded,
M4-FUNG-0173,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0173,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0173,29,claim.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0173,32,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0174,7,schema_version,True,administrative_excluded,
M4-FUNG-0174,8,dossier_id,True,administrative_excluded,
M4-FUNG-0174,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0174,10,annotation_status,True,administrative_excluded,
M4-FUNG-0174,11,annotation_date,True,administrative_excluded,
M4-FUNG-0174,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0174,28,claim.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0174,29,claim.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0174,32,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0175,7,schema_version,True,administrative_excluded,
M4-FUNG-0175,8,dossier_id,True,administrative_excluded,
M4-FUNG-0175,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0175,10,annotation_status,True,administrative_excluded,
M4-FUNG-0175,11,annotation_date,True,administrative_excluded,
M4-FUNG-0175,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0175,27,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0175,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0175,31,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0176,7,schema_version,True,administrative_excluded,
M4-FUNG-0176,8,dossier_id,True,administrative_excluded,
M4-FUNG-0176,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0176,10,annotation_status,True,administrative_excluded,
M4-FUNG-0176,11,annotation_date,True,administrative_excluded,
M4-FUNG-0176,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0176,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0176,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0176,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0177,7,schema_version,True,administrative_excluded,
M4-FUNG-0177,8,dossier_id,True,administrative_excluded,
M4-FUNG-0177,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0177,10,annotation_status,True,administrative_excluded,
M4-FUNG-0177,11,annotation_date,True,administrative_excluded,
M4-FUNG-0177,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0177,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0177,29,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0177,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0178,7,schema_version,True,administrative_excluded,
M4-FUNG-0178,8,dossier_id,True,administrative_excluded,
M4-FUNG-0178,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0178,10,annotation_status,True,administrative_excluded,
M4-FUNG-0178,11,annotation_date,True,administrative_excluded,
M4-FUNG-0178,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0178,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0178,29,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0178,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0179,7,schema_version,True,administrative_excluded,
M4-FUNG-0179,8,dossier_id,True,administrative_excluded,
M4-FUNG-0179,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0179,10,annotation_status,True,administrative_excluded,
M4-FUNG-0179,11,annotation_date,True,administrative_excluded,
M4-FUNG-0179,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0179,28,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0179,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0179,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0180,7,schema_version,True,administrative_excluded,
M4-FUNG-0180,8,dossier_id,True,administrative_excluded,
M4-FUNG-0180,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0180,10,annotation_status,True,administrative_excluded,
M4-FUNG-0180,11,annotation_date,True,administrative_excluded,
M4-FUNG-0180,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0180,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0180,29,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0180,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0181,7,schema_version,True,administrative_excluded,
M4-FUNG-0181,8,dossier_id,True,administrative_excluded,
M4-FUNG-0181,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0181,10,annotation_status,True,administrative_excluded,
M4-FUNG-0181,11,annotation_date,True,administrative_excluded,
M4-FUNG-0181,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0181,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0181,29,claim.legacy_support_annotation,True,provenance_only,S001; S002
M4-FUNG-0181,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0182,7,schema_version,True,administrative_excluded,
M4-FUNG-0182,8,dossier_id,True,administrative_excluded,
M4-FUNG-0182,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0182,10,annotation_status,True,administrative_excluded,
M4-FUNG-0182,11,annotation_date,True,administrative_excluded,
M4-FUNG-0182,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0182,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0182,29,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0182,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0183,7,schema_version,True,administrative_excluded,
M4-FUNG-0183,8,dossier_id,True,administrative_excluded,
M4-FUNG-0183,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0183,10,annotation_status,True,administrative_excluded,
M4-FUNG-0183,11,annotation_date,True,administrative_excluded,
M4-FUNG-0183,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0183,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0183,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0183,32,relationship.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0184,7,schema_version,True,administrative_excluded,
M4-FUNG-0184,8,dossier_id,True,administrative_excluded,
M4-FUNG-0184,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0184,10,annotation_status,True,administrative_excluded,
M4-FUNG-0184,11,annotation_date,True,administrative_excluded,
M4-FUNG-0184,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0184,28,claim.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0184,29,claim.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0184,32,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0185,7,schema_version,True,administrative_excluded,
M4-FUNG-0185,8,dossier_id,True,administrative_excluded,
M4-FUNG-0185,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0185,10,annotation_status,True,administrative_excluded,
M4-FUNG-0185,11,annotation_date,True,administrative_excluded,
M4-FUNG-0185,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0185,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0185,29,claim.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0185,32,relationship.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0186,7,schema_version,True,administrative_excluded,
M4-FUNG-0186,8,dossier_id,True,administrative_excluded,
M4-FUNG-0186,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0186,10,annotation_status,True,administrative_excluded,
M4-FUNG-0186,11,annotation_date,True,administrative_excluded,
M4-FUNG-0186,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0186,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0186,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0186,32,relationship.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0187,7,schema_version,True,administrative_excluded,
M4-FUNG-0187,8,dossier_id,True,administrative_excluded,
M4-FUNG-0187,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0187,10,annotation_status,True,administrative_excluded,
M4-FUNG-0187,11,annotation_date,True,administrative_excluded,
M4-FUNG-0187,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0187,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0187,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0187,33,relationship.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0188,7,schema_version,True,administrative_excluded,
M4-FUNG-0188,8,dossier_id,True,administrative_excluded,
M4-FUNG-0188,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0188,10,annotation_status,True,administrative_excluded,
M4-FUNG-0188,11,annotation_date,True,administrative_excluded,
M4-FUNG-0188,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0188,26,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0188,29,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0189,7,schema_version,True,administrative_excluded,
M4-FUNG-0189,8,dossier_id,True,administrative_excluded,
M4-FUNG-0189,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0189,10,annotation_status,True,administrative_excluded,
M4-FUNG-0189,11,annotation_date,True,administrative_excluded,
M4-FUNG-0189,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0189,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0189,31,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0190,7,schema_version,True,administrative_excluded,
M4-FUNG-0190,8,dossier_id,True,administrative_excluded,
M4-FUNG-0190,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0190,10,annotation_status,True,administrative_excluded,
M4-FUNG-0190,11,annotation_date,True,administrative_excluded,
M4-FUNG-0190,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0190,29,claim.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0190,32,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0191,7,schema_version,True,administrative_excluded,
M4-FUNG-0191,8,dossier_id,True,administrative_excluded,
M4-FUNG-0191,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0191,10,annotation_status,True,administrative_excluded,
M4-FUNG-0191,11,annotation_date,True,administrative_excluded,
M4-FUNG-0191,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0191,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0191,32,relationship.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0192,7,schema_version,True,administrative_excluded,
M4-FUNG-0192,8,dossier_id,True,administrative_excluded,
M4-FUNG-0192,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0192,10,annotation_status,True,administrative_excluded,
M4-FUNG-0192,11,annotation_date,True,administrative_excluded,
M4-FUNG-0192,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0192,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0192,31,relationship.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0193,7,schema_version,True,administrative_excluded,
M4-FUNG-0193,8,dossier_id,True,administrative_excluded,
M4-FUNG-0193,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0193,10,annotation_status,True,administrative_excluded,
M4-FUNG-0193,11,annotation_date,True,administrative_excluded,
M4-FUNG-0193,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0193,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0193,31,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0194,7,schema_version,True,administrative_excluded,
M4-FUNG-0194,8,dossier_id,True,administrative_excluded,
M4-FUNG-0194,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0194,10,annotation_status,True,administrative_excluded,
M4-FUNG-0194,11,annotation_date,True,administrative_excluded,
M4-FUNG-0194,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0194,28,claim.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0194,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0194,32,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0195,7,schema_version,True,administrative_excluded,
M4-FUNG-0195,8,dossier_id,True,administrative_excluded,
M4-FUNG-0195,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0195,10,annotation_status,True,administrative_excluded,
M4-FUNG-0195,11,annotation_date,True,administrative_excluded,
M4-FUNG-0195,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0195,27,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0195,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0195,31,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0196,7,schema_version,True,administrative_excluded,
M4-FUNG-0196,8,dossier_id,True,administrative_excluded,
M4-FUNG-0196,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0196,10,annotation_status,True,administrative_excluded,
M4-FUNG-0196,11,annotation_date,True,administrative_excluded,
M4-FUNG-0196,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0196,28,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0196,31,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0197,7,schema_version,True,administrative_excluded,
M4-FUNG-0197,8,dossier_id,True,administrative_excluded,
M4-FUNG-0197,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0197,10,annotation_status,True,administrative_excluded,
M4-FUNG-0197,11,annotation_date,True,administrative_excluded,
M4-FUNG-0197,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0197,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0197,33,relationship.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0198,7,schema_version,True,administrative_excluded,
M4-FUNG-0198,8,dossier_id,True,administrative_excluded,
M4-FUNG-0198,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0198,10,annotation_status,True,administrative_excluded,
M4-FUNG-0198,11,annotation_date,True,administrative_excluded,
M4-FUNG-0198,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0198,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0198,33,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0199,7,schema_version,True,administrative_excluded,
M4-FUNG-0199,8,dossier_id,True,administrative_excluded,
M4-FUNG-0199,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0199,10,annotation_status,True,administrative_excluded,
M4-FUNG-0199,11,annotation_date,True,administrative_excluded,
M4-FUNG-0199,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0199,30,claim.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0199,33,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0200,7,schema_version,True,administrative_excluded,
M4-FUNG-0200,8,dossier_id,True,administrative_excluded,
M4-FUNG-0200,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0200,10,annotation_status,True,administrative_excluded,
M4-FUNG-0200,11,annotation_date,True,administrative_excluded,
M4-FUNG-0200,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0200,30,claim.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0200,33,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0201,7,schema_version,True,administrative_excluded,
M4-FUNG-0201,8,dossier_id,True,administrative_excluded,
M4-FUNG-0201,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0201,10,annotation_status,True,administrative_excluded,
M4-FUNG-0201,11,annotation_date,True,administrative_excluded,
M4-FUNG-0201,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0201,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0201,33,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0202,7,schema_version,True,administrative_excluded,
M4-FUNG-0202,8,dossier_id,True,administrative_excluded,
M4-FUNG-0202,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0202,10,annotation_status,True,administrative_excluded,
M4-FUNG-0202,11,annotation_date,True,administrative_excluded,
M4-FUNG-0202,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0202,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0202,33,relationship.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0203,7,schema_version,True,administrative_excluded,
M4-FUNG-0203,8,dossier_id,True,administrative_excluded,
M4-FUNG-0203,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0203,10,annotation_status,True,administrative_excluded,
M4-FUNG-0203,11,annotation_date,True,administrative_excluded,
M4-FUNG-0203,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0203,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0203,33,relationship.legacy_support_annotation,True,provenance_only,S002; S003
M4-FUNG-0204,7,schema_version,True,administrative_excluded,
M4-FUNG-0204,8,dossier_id,True,administrative_excluded,
M4-FUNG-0204,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0204,10,annotation_status,True,administrative_excluded,
M4-FUNG-0204,11,annotation_date,True,administrative_excluded,
M4-FUNG-0204,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0204,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0204,33,relationship.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0205,7,schema_version,True,administrative_excluded,
M4-FUNG-0205,8,dossier_id,True,administrative_excluded,
M4-FUNG-0205,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0205,10,annotation_status,True,administrative_excluded,
M4-FUNG-0205,11,annotation_date,True,administrative_excluded,
M4-FUNG-0205,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0205,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0205,33,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0206,7,schema_version,True,administrative_excluded,
M4-FUNG-0206,8,dossier_id,True,administrative_excluded,
M4-FUNG-0206,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0206,10,annotation_status,True,administrative_excluded,
M4-FUNG-0206,11,annotation_date,True,administrative_excluded,
M4-FUNG-0206,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0206,30,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0206,33,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0207,7,schema_version,True,administrative_excluded,
M4-FUNG-0207,8,dossier_id,True,administrative_excluded,
M4-FUNG-0207,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0207,10,annotation_status,True,administrative_excluded,
M4-FUNG-0207,11,annotation_date,True,administrative_excluded,
M4-FUNG-0207,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0207,29,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0207,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0208,7,schema_version,True,administrative_excluded,
M4-FUNG-0208,8,dossier_id,True,administrative_excluded,
M4-FUNG-0208,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0208,10,annotation_status,True,administrative_excluded,
M4-FUNG-0208,11,annotation_date,True,administrative_excluded,
M4-FUNG-0208,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0208,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0208,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0209,7,schema_version,True,administrative_excluded,
M4-FUNG-0209,8,dossier_id,True,administrative_excluded,
M4-FUNG-0209,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0209,10,annotation_status,True,administrative_excluded,
M4-FUNG-0209,11,annotation_date,True,administrative_excluded,
M4-FUNG-0209,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0209,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0209,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0210,7,schema_version,True,administrative_excluded,
M4-FUNG-0210,8,dossier_id,True,administrative_excluded,
M4-FUNG-0210,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0210,10,annotation_status,True,administrative_excluded,
M4-FUNG-0210,11,annotation_date,True,administrative_excluded,
M4-FUNG-0210,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0210,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0210,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0211,7,schema_version,True,administrative_excluded,
M4-FUNG-0211,8,dossier_id,True,administrative_excluded,
M4-FUNG-0211,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0211,10,annotation_status,True,administrative_excluded,
M4-FUNG-0211,11,annotation_date,True,administrative_excluded,
M4-FUNG-0211,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0211,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0211,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0212,7,schema_version,True,administrative_excluded,
M4-FUNG-0212,8,dossier_id,True,administrative_excluded,
M4-FUNG-0212,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0212,10,annotation_status,True,administrative_excluded,
M4-FUNG-0212,11,annotation_date,True,administrative_excluded,
M4-FUNG-0212,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0212,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0212,32,relationship.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0213,7,schema_version,True,administrative_excluded,
M4-FUNG-0213,8,dossier_id,True,administrative_excluded,
M4-FUNG-0213,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0213,10,annotation_status,True,administrative_excluded,
M4-FUNG-0213,11,annotation_date,True,administrative_excluded,
M4-FUNG-0213,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0213,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0213,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0214,7,schema_version,True,administrative_excluded,
M4-FUNG-0214,8,dossier_id,True,administrative_excluded,
M4-FUNG-0214,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0214,10,annotation_status,True,administrative_excluded,
M4-FUNG-0214,11,annotation_date,True,administrative_excluded,
M4-FUNG-0214,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0214,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0214,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0215,7,schema_version,True,administrative_excluded,
M4-FUNG-0215,8,dossier_id,True,administrative_excluded,
M4-FUNG-0215,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0215,10,annotation_status,True,administrative_excluded,
M4-FUNG-0215,11,annotation_date,True,administrative_excluded,
M4-FUNG-0215,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0215,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0215,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0216,7,schema_version,True,administrative_excluded,
M4-FUNG-0216,8,dossier_id,True,administrative_excluded,
M4-FUNG-0216,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0216,10,annotation_status,True,administrative_excluded,
M4-FUNG-0216,11,annotation_date,True,administrative_excluded,
M4-FUNG-0216,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0216,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0216,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0217,7,schema_version,True,administrative_excluded,
M4-FUNG-0217,8,dossier_id,True,administrative_excluded,
M4-FUNG-0217,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0217,10,annotation_status,True,administrative_excluded,
M4-FUNG-0217,11,annotation_date,True,administrative_excluded,
M4-FUNG-0217,15,mibig_record_status,True,provenance_only,S001; S002
M4-FUNG-0217,29,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0217,32,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0218,7,schema_version,True,administrative_excluded,
M4-FUNG-0218,8,dossier_id,True,administrative_excluded,
M4-FUNG-0218,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0218,10,annotation_status,True,administrative_excluded,
M4-FUNG-0218,11,annotation_date,True,administrative_excluded,
M4-FUNG-0218,15,mibig_record_status,True,provenance_only,S001
M4-FUNG-0218,29,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0218,32,relationship.legacy_support_annotation,True,provenance_only,S003
